,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210322001172,Y,00255619,강원랜드,남,카지노,-,-,-,"1,303",-,3,-,"1,306",13.1,"86,029,894,000","65,873,000",-
1,20210322001172,Y,00255619,강원랜드,여,지원부서및기타,-,-,-,121,-,24,-,145,10.6,"8,813,730,000","60,784,000",-
2,20210322001172,Y,00255619,강원랜드,남,하이원워터월드,-,-,-,2,-,0,-,2,10.0,"1,303,168,000","651,584,000",-
3,20210322001172,Y,00255619,강원랜드,여,하이원워터월드,-,-,-,0,-,0,-,0,0,"347,510,000",0,-
4,20210322001172,Y,00255619,강원랜드,여,카지노,-,-,-,820,-,0,-,820,13.1,"42,939,566,000","52,365,000",-
5,20210322001172,Y,00255619,강원랜드,남,하이원그랜드호텔,-,-,-,478,-,0,-,478,15.4,"32,486,220,000","67,963,000",-
6,20210322001172,Y,00255619,강원랜드,여,하이원그랜드호텔,-,-,-,189,-,1,-,190,14.0,"9,147,302,000","48,144,000",-
7,20210322001172,Y,00255619,강원랜드,남,하이원팰리스호텔/콘도,-,-,-,94,-,5,-,99,15.7,"10,852,169,000","109,618,000",-
8,20210322001172,Y,00255619,강원랜드,여,하이원팰리스호텔/콘도,-,-,-,40,-,2,-,42,12.5,"3,283,902,000","78,188,000",-
9,20210322001172,Y,00255619,강원랜드,남,스키장/골프장,-,-,-,116,-,0,-,116,11.9,"9,960,248,000","85,864,000",-
10,20210322001172,Y,00255619,강원랜드,여,스키장/골프장,-,-,-,18,-,0,-,18,10.9,"1,943,902,000","107,995,000",-
11,20210322001172,Y,00255619,강원랜드,남,지원부서및기타,-,-,-,457,-,40,-,497,13.6,"40,702,536,000","81,896,000",-
