,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210318000969,Y,00120030,GS건설,남,건축,-,-,-,"1,318",-,836,-,"2,154",17.4,"201,113,000,000","93,000,000",-
1,20210318000969,Y,00120030,GS건설,여,분산형,-,-,-,8,-,12,-,20,12.0,"909,000,000","45,000,000",-
2,20210318000969,Y,00120030,GS건설,남,기타,-,-,-,663,-,17,-,680,14.3,"67,850,000,000","100,000,000",-
3,20210318000969,Y,00120030,GS건설,여,기타,-,-,-,95,-,5,-,100,11.7,"7,717,000,000","77,000,000",-
4,20210318000969,Y,00120030,GS건설,여,건축,-,-,-,53,-,215,-,268,12.0,"12,217,000,000","46,000,000",-
5,20210318000969,Y,00120030,GS건설,남,신사업,-,-,-,172,-,3,-,175,12.1,"21,106,000,000","121,000,000",-
6,20210318000969,Y,00120030,GS건설,여,신사업,-,-,-,11,-,-,-,11,10.1,"1,104,000,000","100,000,000",-
7,20210318000969,Y,00120030,GS건설,남,플랜트,-,-,-,"1,348",-,222,-,"1,570",13.6,"161,888,000,000","103,000,000",-
8,20210318000969,Y,00120030,GS건설,여,플랜트,-,-,-,139,-,62,-,201,11.1,"12,254,000,000","61,000,000",-
9,20210318000969,Y,00120030,GS건설,남,인프라,-,-,-,515,-,197,-,712,17.3,"72,001,000,000","101,000,000",-
10,20210318000969,Y,00120030,GS건설,여,인프라,-,-,-,10,-,42,-,52,10.3,"2,144,000,000","41,000,000",-
11,20210318000969,Y,00120030,GS건설,남,분산형,-,-,-,364,-,43,-,407,14.3,"40,882,000,000","100,000,000",-
