,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210330000776,Y,00164779,SK하이닉스,남,반도체,-,-,-,"18,650",-,53,-,"18,703",10.55,"1,875,637,783,000","103,844,000",-
1,20210330000776,Y,00164779,SK하이닉스,여,반도체,-,-,-,"10,252",-,53,-,"10,305",12.86,"759,851,549,000","75,218,000",-
