,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210317000233,Y,00120182,NH투자증권,남,WM사업부,-,-,-,588,-,99,-,687,   16.22 ,"104,174,000,000","151,000,000",-
1,20210317000233,Y,00120182,NH투자증권,여,WM사업부,-,-,-,671,6,59,-,730,14.65 ,"71,425,000,000","97,000,000",-
2,20210317000233,Y,00120182,NH투자증권,남,본사영업,-,-,-,197,-,329,-,526,8.14 ,"93,629,000,000","178,000,000",-
3,20210317000233,Y,00120182,NH투자증권,여,본사영업,-,-,-,95,-,51,-,146,9.44 ,"16,870,000,000","115,000,000",-
4,20210317000233,Y,00120182,NH투자증권,남,본사지원,-,-,-,427,-,179,2,606,12.05 ,"77,018,000,000","127,000,000",-
5,20210317000233,Y,00120182,NH투자증권,여,본사지원,-,-,-,263,-,86,1,349,11.25 ,"31,163,000,000","89,000,000",-
