,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210322001065,Y,00117212,두산,남,전자BG,-,-,-,"1,053",0,1,0,"1,054",16.3,"90,043,000,000","85,000,000",-
1,20210322001065,Y,00117212,두산,여,퓨얼셀파워BU,-,-,-,4,0,0,0,4,5.8,"154,000,000","38,000,000",-
2,20210322001065,Y,00117212,두산,남,기타,-,-,-,181,0,2,0,183,11.2,"24,671,000,000","135,000,000",-
3,20210322001065,Y,00117212,두산,여,기타,-,-,-,89,0,2,0,91,8.8,"6,095,000,000","67,000,000",-
4,20210322001065,Y,00117212,두산,여,전자BG,-,-,-,119,0,4,0,123,7.8,"7,195,000,000","58,000,000",-
5,20210322001065,Y,00117212,두산,남,산업차량BG,-,-,-,466,0,3,0,469,15.5,"39,504,000,000","84,000,000",-
6,20210322001065,Y,00117212,두산,여,산업차량BG,-,-,-,61,0,5,0,66,8.0,"2,997,000,000","45,000,000",-
7,20210322001065,Y,00117212,두산,남,유통BU,-,-,-,30,0,0,0,30,13.7,"2,546,000,000","85,000,000",-
8,20210322001065,Y,00117212,두산,여,유통BU,-,-,-,27,0,0,0,27,6.8,"1,347,000,000","50,000,000",-
9,20210322001065,Y,00117212,두산,남,디지털이노베이션BU,-,-,-,353,0,7,0,360,12.7,"32,380,000,000","90,000,000",-
10,20210322001065,Y,00117212,두산,여,디지털이노베이션BU,-,-,-,91,0,2,0,93,8.8,"6,510,000,000","70,000,000",-
11,20210322001065,Y,00117212,두산,남,퓨얼셀파워BU,-,-,-,101,0,0,0,101,6.2,"5,975,000,000","59,000,000",-
