,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210318001293,Y,00126937,삼양홀딩스,남,사무직 외,-,-,-,73,-,1,-,74,12.9,"7,850,578,000","95,739,000",-
1,20210318001293,Y,00126937,삼양홀딩스,여,사무직 외,-,-,-,52,-,-,-,52,8,"3,023,468,000","59,284,000",-
