,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210416000249,K,00265324,CJ ENM,남,방송사업,-,-,-,757,-,-,-,757,63개월,"63,801,857,000","84,283,000",-
1,20210416000249,K,00265324,CJ ENM,여,커머스사업,-,-,-,478,-,1,-,479,71개월,"28,298,084,000","59,077,000",-
2,20210416000249,K,00265324,CJ ENM,남,통합관리,-,-,-,380,2,7,6,387,68개월,"35,343,637,000","91,327,000",-
3,20210416000249,K,00265324,CJ ENM,여,통합관리,-,-,-,331,3,8,7,339,58개월,"21,501,033,000","63,425,000",-
4,20210416000249,K,00265324,CJ ENM,여,방송사업,-,-,-,924,2,-,-,924,57개월,"50,944,094,000","55,134,000",-
5,20210416000249,K,00265324,CJ ENM,남,영화사업,-,-,-,31,-,-,-,31,75개월,"2,224,539,000","71,759,000",-
6,20210416000249,K,00265324,CJ ENM,여,영화사업,-,-,-,66,-,-,-,66,62개월,"3,729,081,000","56,501,000",-
7,20210416000249,K,00265324,CJ ENM,남,음악사업,-,-,-,29,-,-,-,29,59개월,"1,744,950,000","60,171,000",-
8,20210416000249,K,00265324,CJ ENM,여,음악사업,-,-,-,57,-,-,-,57,52개월,"3,166,969,000","55,561,000",-
9,20210416000249,K,00265324,CJ ENM,남,공연사업,-,-,-,5,-,-,-,5,55개월,"295,443,000","59,089,000",-
10,20210416000249,K,00265324,CJ ENM,여,공연사업,-,-,-,9,-,-,-,9,63개월,"524,068,000","58,230,000",-
11,20210416000249,K,00265324,CJ ENM,남,커머스사업,-,-,-,320,-,-,-,320,99개월,"25,740,376,000","80,439,000",-
