,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210318000664,Y,00361488,텔코웨어,남,기타 소프트웨어자문ㆍ개발ㆍ공급(단일사업부문),-,-,-,153,-,-,-,153,10.57,"9,125,975,000","59,647,000",-
1,20210318000664,Y,00361488,텔코웨어,여,기타 소프트웨어자문ㆍ개발ㆍ공급(단일사업부문),-,-,-,34,-,-,-,34,8.62,"1,658,289,000","48,773,000",-
