,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210325000974,Y,00163512,한진,남,경영관리,-,-,-,164,-,-,-,164,14.2 ,"11,230,193,140","68,476,787",-
1,20210325000974,Y,00163512,한진,여,해운,-,-,-,1,-,-,-,1,14.7 ,"56,414,340","56,414,340",-
2,20210325000974,Y,00163512,한진,남,기타,-,-,-,265,-,6,-,271,14.4 ,"13,798,828,113","50,918,185",-
3,20210325000974,Y,00163512,한진,여,기타,-,-,-,51,-,3,-,54,12.0 ,"2,317,601,550","42,918,547",-
4,20210325000974,Y,00163512,한진,여,경영관리,-,-,-,40,-,-,-,40,9.0 ,"1,898,117,970","47,452,949",-
5,20210325000974,Y,00163512,한진,남,육운,-,-,-,157,-,8,-,165,14.3 ,"8,188,850,910","49,629,399",-
6,20210325000974,Y,00163512,한진,여,육운,-,-,-,12,-,-,-,12,18.3 ,"505,143,850","42,095,321",-
7,20210325000974,Y,00163512,한진,남,하역,-,-,-,317,-,17,-,334,17.2 ,"21,339,173,250","63,889,740",-
8,20210325000974,Y,00163512,한진,여,하역,-,-,-,6,-,-,-,6,15.8 ,"313,364,880","52,227,480",-
9,20210325000974,Y,00163512,한진,남,택배,-,-,-,296,-,-,-,296,14.7 ,"15,006,765,980","50,698,534",-
10,20210325000974,Y,00163512,한진,여,택배,-,-,-,33,-,-,-,33,16.5 ,"1,497,973,650","45,393,141",-
11,20210325000974,Y,00163512,한진,남,해운,-,-,-,49,-,14,-,63,13.0 ,"4,181,829,180","66,378,241",-
