,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210319000790,Y,00126566,한화에어로스페이스,남,항공엔진,-,-,-,"1,864",-,30,-,"1,894",19.0,"151,699,000,000","80,000,000",-
1,20210319000790,Y,00126566,한화에어로스페이스,여,항공엔진,-,-,-,109,-,9,-,118,10.8,"6,792,000,000","58,000,000",-
