,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210322001012,Y,00159698,지역난방공사,남,사무직,-,-,-,251,-,-,-,251,16.79,"21,290,978,000","84,825,000",-
1,20210322001012,Y,00159698,지역난방공사,여,별정직,-,-,-,-,-,1,-,1,1.39,"69,860,000","69,860,000",-
2,20210322001012,Y,00159698,지역난방공사,여,사무직,-,-,-,178,5,-,-,178,10.99,"11,309,862,000","63,539,000",-
3,20210322001012,Y,00159698,지역난방공사,남,기술직,-,-,-,"1,512",2,-,-,"1,512",12.84,"116,168,039,000","76,831,000",-
4,20210322001012,Y,00159698,지역난방공사,여,기술직,-,-,-,186,4,-,-,186,5.86,"9,835,464,000","52,879,000",-
5,20210322001012,Y,00159698,지역난방공사,남,전문직,-,-,-,16,-,-,-,16,8.47,"1,362,528,000","85,158,000",-
6,20210322001012,Y,00159698,지역난방공사,여,전문직,-,-,-,11,1,-,-,11,4.85,"640,190,000","58,199,000",-
7,20210322001012,Y,00159698,지역난방공사,남,지원직,-,-,-,8,-,-,-,8,2.94,"331,731,000","41,466,000",-
8,20210322001012,Y,00159698,지역난방공사,여,지원직,-,-,-,6,-,-,-,6,2.88,"181,699,000","30,283,000",-
9,20210322001012,Y,00159698,지역난방공사,남,별정직,-,-,-,-,-,1,-,1,0.13,"12,932,000","12,932,000",-
