,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20210315000845,K,00871833,에스티팜,남,사무,-,-,-,14,-,2,-,16,5.2,"1,148,000,000","72,000,000",-
1,20210315000845,K,00871833,에스티팜,여,품질,-,-,-,47,-,2,-,49,3.6,"2,252,000,000","46,000,000",-
2,20210315000845,K,00871833,에스티팜,남,생산,-,-,-,222,-,5,-,227,9.2,"14,058,000,000","62,000,000",-
3,20210315000845,K,00871833,에스티팜,여,생산,-,-,-,11,-,-,-,11,4.7,"351,000,000","32,000,000",-
4,20210315000845,K,00871833,에스티팜,남,전체,-,-,-,376,-,8,-,384,7.5,"23,242,000,000","61,000,000",-
5,20210315000845,K,00871833,에스티팜,여,전체,-,-,-,115,-,3,-,118,3.7,"5,008,000,000","42,000,000",-
6,20210315000845,K,00871833,에스티팜,여,사무,-,-,-,12,-,1,-,13,4.2,"398,000,000","31,000,000",-
7,20210315000845,K,00871833,에스티팜,남,영업,-,-,-,11,-,-,-,11,5.1,"710,000,000","65,000,000",-
8,20210315000845,K,00871833,에스티팜,여,영업,-,-,-,8,-,-,-,8,3.6,"276,000,000","34,000,000",-
9,20210315000845,K,00871833,에스티팜,남,연구,-,-,-,40,-,-,-,40,5.7,"2,362,000,000","59,000,000",-
10,20210315000845,K,00871833,에스티팜,여,연구,-,-,-,20,-,-,-,20,4.6,"1,063,000,000","53,000,000",-
11,20210315000845,K,00871833,에스티팜,남,개발,-,-,-,12,-,-,-,12,3.2,"730,000,000","61,000,000",-
12,20210315000845,K,00871833,에스티팜,여,개발,-,-,-,17,-,-,-,17,2.3,"668,000,000","39,000,000",-
13,20210315000845,K,00871833,에스티팜,남,품질,-,-,-,77,-,1,-,78,4.9,"4,234,000,000","54,000,000",-
