,rcept_no,corp_cls,corp_code,corp_name,sexdstn,fo_bbm,reform_bfe_emp_co_rgllbr,reform_bfe_emp_co_cnttk,reform_bfe_emp_co_etc,rgllbr_co,rgllbr_abacpt_labrr_co,cnttk_co,cnttk_abacpt_labrr_co,sm,avrg_cnwk_sdytrn,fyer_salary_totamt,jan_salary_am,rm
0,20211210000500,Y,00106641,기아,남,자동차 제조 및 판매 등,-,-,-,"33,660",-,408,41,"34,068",22.4 ,"3,137,005,000,000","92,000,000",-
1,20211210000500,Y,00106641,기아,여,자동차 제조 및 판매 등,-,-,-,"1,320",-,36,3,"1,356",15.4 ,"96,774,000,000","71,000,000",-
