,tag,제 44 기,제 43 기,제 42 기
0,자산,,,
1,유동자산,263172507506,251884674495,234817064461
2,현금및현금성자산,78287265232,25196561814,22190138258
5,당기법인세자산,389477292,363290908,363599904
6,기타유동금융자산,80637633,3591888,5709955
7,재고자산,109420542034,141253404314,123873221840
8,기타유동자산,4937539838,10165382305,9559258440
9,비유동자산,241929643075,220196328666,178179524852
11,비유동 기타포괄손익-공정가치 측정 금융자산,3477636598,1821909909,1176089512
12,비유동 당기손익-공정가치 측정 지정 금융자산,8300000,8300000,8300000
13,비유동매도가능금융자산,0,0,0
15,유형자산,216322987236,194110501516,155376234779
17,영업권 이외의 무형자산,7040427357,5992066927,6003305497
18,기타비유동금융자산,1545325528,1432985030,1402845109
19,자산총계,505102150581,472081003161,412996589313
20,부채,,,
21,유동부채,216267408557,192593605867,156924274215
25,기타유동금융부채,14761429624,13348480734,10350633438
26,당기법인세부채,961612590,2021917668,4033553883
27,기타유동부채,3080566864,3548956571,2422136297
28,비유동부채,60452986496,42054256695,32312932585
30,기타비유동금융부채,5565612367,295491933,0
31,퇴직급여부채,1413572781,823715390,821241075
32,이연법인세부채,9363194447,10431992363,12075232097
33,부채총계,276720395053,234647862562,189237206800
43,자본과부채총계,505102150581,472081003161,412996589313
