,tag,제 29 기,제 28 기,제 27 기
0,자산,,,
1,유동자산,78680754924,75437596804,84264056666
2,현금및현금성자산,9663899779,759381951,1391027625
5,재고자산,31007400957,32541823441,35917769518
6,당기법인세자산,90290111,309663109,
7,기타유동금융자산,140724332,757041594,260320378
8,기타유동자산,1582631903,1537939220,1631033313
9,비유동자산,216309540696,220311943418,223813677975
12,비유동 당기손익-공정가치 측정 지정 금융자산,351132522,350019618,352318710
13,이연법인세자산,7852354547,7514950692,4652159904
14,관계기업에 대한 투자자산,,347090255,313764244
15,유형자산,141219137046,143213182920,159109153623
17,영업권 이외의 무형자산,2030863849,2796180203,4967754654
18,사용권자산,752545425,102874130,
19,비유동생물자산,58470747677,57391253076,45710492280
20,기타비유동금융자산,4509462198,7367625985,7388386993
21,기타비유동자산,778249664,919652860,1007406900
22,자산총계,294990295620,295749540222,308077734641
23,부채,,,
24,유동부채,76068388026,91541964140,67915424962
28,유동리스부채,398804479,67035764,
29,기타유동금융부채,278087200,10000000,10000000
30,기타유동부채,7479218051,6762260080,5205277055
31,비유동부채,64380252674,50041111969,78518656792
35,비유동리스부채,368909712,44391604,
36,퇴직급여부채,5238428200,5379090714,4243920526
37,비유동충당부채,737755638,840697898,2211311215
38,기타비유동금융부채,,,26912476
39,이연법인세부채,7118084395,7187968152,4410833452
40,부채총계,140448640700,141583076109,146434081754
48,자본과부채총계,294990295620,295749540222,308077734641
