,tag,제 37 기,제 36 기,제 35 기
0,자산,,,
1,유동자산,256225764603,220581377395,189268591079
2,현금및현금성자산,65809490579,40667276417,28400189612
6,유동 당기손익-공정가치 측정 지정 금융자산,23219805296,14779764849,18366545791
7,유동 상각후원가 측정 금융자산,11118089086,19772310212,22798322878
8,재고자산,92695525144,87193879959,56395829411
9,당기법인세자산,106779564,,
10,기타유동자산,825410761,963208766,1021132923
11,매각예정자산,118277658,688418788,859289401
12,비유동자산,221975428643,176319689191,169985217498
16,비유동 당기손익-공정가치 측정 지정 금융자산,10153753927,7685189620,6272111854
17,비유동 상각후원가 측정 금융자산,29769304776,5776953895,26232589117
18,비유동 기타포괄손익-공정가치 측정 금융자산,860869000,823076700,1968499915
20,조인트벤처에 대한 투자자산,1566660180,2232037012,2908379375
21,유형자산,155302975283,129459283910,102757497328
22,사용권자산,3570657811,5472610589,
23,영업권 이외의 무형자산,2200528128,3437437124,4000151027
25,이연법인세자산,1327784754,1456197648,1816347656
26,기타비유동자산,716370000,,
27,자산총계,478319470904,397589485374,360113097978
28,부채,,,
29,유동부채,75327765224,66685646846,46640745771
34,유동리스부채,230006618,1922575545,
35,유동당기손익인식지정금융부채,59265177,,271822062
37,당기법인세부채,15078020076,5095825009,1289538154
38,유동성장기부채,1350440000,985670000,
39,기타유동부채,2480643418,971839334,1339496782
40,비유동부채,22455259311,18175631433,8921268802
42,비유동리스부채,461930949,954812173,
43,퇴직급여부채,2503375323,6118176885,877538442
44,이연법인세부채,2377413039,1976992375,3132730360
45,매각예정부채,5614000,9662900,849428520
46,부채총계,97788638535,84870941179,56411443093
53,기타포괄-공정가치측정금융자산평가손익,"(3,368,389,479)","(3,390,083,853)","(3,553,366,284)"
59,자본과부채총계,478319470904,397589485374,360113097978
