,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,797279633008,739052459114,689503604384
2,현금및현금성자산,95109207516,65862698470,240161671857
7,기타유동자산,63013962558,48956387661,39676943230
8,재고자산,4394700758,4840183226,577731368
9,당기법인세자산,2544295343,2300384697,1730516370
10,비유동자산,279747373926,287644046875,139567586566
11,유형자산,71440452838,73693451749,75174024231
12,사용권자산,112062649890,128536626903,
13,무형자산,52781887058,50653819484,41715674537
14,관계기업투자자산,14585505915,2146948287,2104001684
15,순확정급여자산,11808481346,11496228049,6681710977
17,기타금융자산,2199878059,2201147007,1505180832
19,자산총계,1077027006934,1026696505989,829071190950
20,부채,,,
21,유동부채,417384036610,398793805871,367984814924
25,기타유동부채,32620972990,36990293778,39621348583
27,리스부채,30486129867,30016091627,
28,충당부채,1005436344,1771312728,668654909
30,비유동부채,97261740192,112891899484,9497932673
34,비유동리스부채,85476499280,100692410520,
35,비유동충당부채,2301594467,2036251632,
37,기타비유동부채,253056000,253056000,284973670
38,이연법인세부채,1513605566,652621849,1813203164
39,부채총계,514645776802,511685705355,377482747597
48,자본과부채총계,1077027006934,1026696505989,829071190950
