,tag,제 65 기,제 64 기,제 63 기
0,자산,,,
1,유동자산,179371974330.0,154921170110.0,179145335002.0
2,현금및현금성자산,19815859030.0,13703578575.0,18960355073.0
4,당기손익-공정가치금융자산,,518866726.0,503218905.0
6,계약자산,1794593803.0,1533215823.0,1567563105.0
9,기타금융자산,,89500000.0,133181000.0
10,재고자산,1711380090.0,3546351819.0,3926319924.0
11,당기법인세자산,8209805.0,30221966.0,221015.0
12,기타자산,4373034902.0,4083303348.0,7243391721.0
13,매각예정비유동자산,30205633489.0,,
14,비유동자산,206612530122.0,265073736169.0,290970207405.0
16,당기손익-공정가치금융자산,,,498646505.0
17,기타포괄손익-공정가치금융자산,1009691485.0,976059990.0,973293673.0
20,유형자산,112872559994.0,169546884780.0,211318136212.0
21,무형자산,10569550108.0,7025022663.0,23637553179.0
23,사용권자산,15114211804.0,17783622963.0,
25,자산총계,385984504452.0,419994906279.0,470115542407.0
26,부채,,,
27,유동부채,114667187580.0,147730432924.0,174365035395.0
29,계약부채,596080321.0,423530044.0,785091349.0
32,기타금융부채,,168659249.0,70155185.0
33,당기법인세부채,2340091286.0,1717877498.0,389384216.0
34,기타부채,14058751119.0,9468159046.0,9149945774.0
35,리스부채,5827709738.0,4863421851.0,
36,비유동부채,82143166858.0,92089556562.0,72385911220.0
38,순확정급여부채,6540461084.0,5791805884.0,8128832202.0
39,이연법인세부채,517117706.0,488898271.0,8731569817.0
40,리스부채,10862704443.0,12973938686.0,
41,기타부채,,8846636.0,6301591.0
42,부채총계,196810354438.0,239819989486.0,246750946615.0
52,자본과부채총계,385984504452.0,419994906279.0,470115542407.0
