,tag,제 4 기,제 3 기,제 2 기
0,자산,,,
1,유동자산,277512817766,264134194027,273355962276
2,현금및현금성자산,3893474166,13515270803,2495340391
6,재고자산,109310619224,84071452348,88446066327
7,기타유동자산,4691791668,4659586160,6300092163
8,비유동자산,132150479640,136261645176,127541660130
11,비유동 당기손익-공정가치 의무 측정 금융자산,1000420000,150000000,0
12,유형자산,115547197919,120438216334,119446191863
14,무형자산,4095368651,4323893842,4359053352
15,관계기업투자자산,909789139,902248828,0
16,이연법인세자산,3321250734,2185290552,944391835
17,자산총계,409663297406,400395839203,400897622406
18,부채,,,
19,유동부채,218058270105,208519278385,194556097050
24,기타유동부채,18664478036,18259667141,19349464907
25,유동리스부채,1597609741,1880962848,0
26,당기법인세부채,3432299029,4244549411,1359656097
27,비유동부채,19125739543,23021557140,23412481016
30,비유동리스부채,3506265375,4636394144,0
31,순확정급여부채,7503762826,4257802308,3249120328
32,부채총계,237184009648,231540835525,217968578066
42,자본과부채총계,409663297406,400395839203,400897622406
