,tag,제 14 기,제 13 기,제 12 기
0,자산,,,
1,유동자산,190237286044.0,213903801983.0,250855551689.0
2,"현금및현금성자산 (주5,36)",16212378762.0,8664053951.0,6964677061.0
5,재고자산 (주10),116188088224.0,106390916404.0,153820940922.0
6,당기법인세자산 (주33),296672730.0,624904004.0,616871624.0
7,계약자산 (주26),634205529.0,773800923.0,7939621935.0
8,"기타금융자산 (주5,9,32,35)",1988028377.0,23707913204.0,21162165324.0
9,기타유동자산 (주11),8648170576.0,12667376504.0,1293847302.0
10,"매각예정자산 (주39,40)",248412480.0,1411379582.0,1411379582.0
11,비유동자산,488692195174.0,466317824669.0,432350306717.0
14,"기타포괄손익-공정가치 측정 금융자산 (주5,8,37)",1226250300.0,1207043700.0,1197004620.0
16,"유형자산 (주13,36)",144761276847.0,158127854945.0,152556893149.0
17,사용권자산 (주18),3382971030.0,3406246059.0,
19,무형자산 (주15),3584578877.0,3907446933.0,797517794.0
20,"기타비유동금융자산 (주5,9,34,37)",1852740837.0,2219771497.0,2152453259.0
21,기타비유동자산 (주11),42971723.0,42971723.0,42971723.0
22,자산총계,678929481218.0,680221626652.0,683205858406.0
23,부채,,,
24,유동부채,289880503944.0,311011384713.0,347809781041.0
27,"유동성장기부채 (주5,17,35,36,38)",14679332000.0,14679336000.0,9096000000.0
28,계약부채 (주26),29691045472.0,1342850085.0,40969271480.0
29,"리스부채 (주5,18)",547337044.0,664612158.0,
30,당기법인세부채 (주33),,507347025.0,374238645.0
31,"기타금융부채 (주5,19,37)",482002412.0,223304183.0,300010433.0
32,기타유동부채 (주21),4432608267.0,2109887244.0,2335230356.0
33,비유동부채,121821703584.0,97528501939.0,75793861418.0
37,"장기리스부채 (주5,18)",2928401966.0,2792820456.0,
38,순확정급여부채 (주20),28077040254.0,25444772071.0,23033193669.0
39,"기타비유동금융부채 (주5,19,37)",393654219.0,165000000.0,210930195.0
40,이연법인세부채 (주33),6846195535.0,5930895940.0,4424407367.0
41,기타비유동부채 (주21),894777775.0,962558775.0,1254870836.0
42,부채총계,411702207528.0,408539886652.0,423603642459.0
51,자본과부채총계,678929481218.0,680221626652.0,683205858406.0
