,tag,제 70 기,제 69 기,제 68 기
0,자산,,,
1,유동자산,560816379030,720951579213,800861546843
2,현금및현금성자산,92487841191,82631459183,68016798775
3,유동금융자산,8275397034,4261328214,2574096089
5,계약자산,32558110904,73828219324,28803041847
6,유동비금융자산,9987118399,20015217081,18854861550
7,당기법인세자산,156616671,142827277,297624310
8,재고자산,90630557234,164876055190,183088045132
9,비유동자산,396005322303,484293275814,535144994693
10,당기손익-공정가치측정금융자산,2187704916,1637705007,1615688247
11,기타포괄손익-공정가치측정금융자산,22944706434,25081998386,28796528136
12,기타비유동금융자산,1326186418,450493631,19239718
14,유형자산,327024455287,348179892220,380462978730
15,사용권자산,11312611884,8056679841,
17,무형자산,7469311013,73036696820,86213282014
19,기타비유동비금융자산,796745119,132168874,1556637185
20,이연법인세자산,8708378033,11282295512,16374205908
21,자산총계,956821701333,1205244855027,1336006541536
22,부채,,,
23,유동부채,540317680904,672608982514,749522335075
28,기타유동금융부채,6104155332,2428521917,1650757212
29,계약부채,9602872673,15274781922,19537550642
30,유동비금융부채,12109126950,8176574131,8674469160
31,당기법인세부채,3316343573,3416062181,3625402057
32,유동충당부채,12891280545,9105218255,16074213647
33,비유동부채,117488195200,152712081216,183389270802
37,기타비유동금융부채,99768719,95000000,221384158
38,이연법인세부채,3479780322,800446503,2046645836
39,순확정급여부채,3163074000,4134964213,2681587095
40,충당부채,2454277953,2310350043,2495846429
41,부채총계,657805876104,825321063730,932911605877
50,부채와 자본 총계,956821701333,1205244855027,1336006541536
