,tag,제 19 기,제 18 기,제 17 기
0,자산,,,
1,Ⅰ.유동자산,180564189248,182497520185,170337150382
2,(1)현금및현금성자산,39036024567,58650624955,27242151794
3,(2)당기손익-공정가치측정 금융자산,40578661563,42089296521,48382688956
4,(3)기타포괄손익-공정가치측정 금융자산,13044052000,0,5045230000
5,(4)기타금융자산,565975000,8512700000,1141150057
7,(6)재고자산,73707478571,49970003255,67602886854
8,(7)기타자산,1311491897,3379774879,2835636265
9,Ⅱ.비유동자산,94305791676,65404011028,71486335559
10,(1)당기손익-공정가치측정 금융자산,38573633123,14719417414,8242902254
11,(2)기타포괄손익-공정가치측정 금융자산,2829650500,3665930850,8011990560
13,(4)기타금융자산,84960000,105660000,241352409
15,(6)유형자산,42047504066,30325801006,33126805947
16,(7)무형자산,5010221307,7827336231,12060493738
17,(8)이연법인세자산,5082474710,7516495163,8077273483
18,(9)기타자산,9643901,9740552,13436093
19,자산총계,274869980924,247901531213,241823485941
20,부채,,,
21,Ⅰ.유동부채,36775950545,30826778151,27227823614
24,(3)기타유동충당부채,3680582127,3536501155,4603544356
25,(4)당기법인세부채,5327386909,549616291,7068055873
26,(5)기타유동부채,1389725750,1962886760,4792183710
27,Ⅱ.비유동부채,1593281191,2155413968,2159401199
29,(2)확정급여부채,654494992,1772467754,1250472560
31,부채총계,38369231736,32982192119,29387224813
40,자본과부채총계,274869980924,247901531213,241823485941
