,tag,제 35 기,제 34 기,제 33 기
0,자산,,,
1,Ⅰ.유동자산,338576913989,224956720292,230371413458
2,(1)현금및현금성자산,55802610841,23374207811,37168871545
5,(4)유동성 상각후원가 측정 금융자산,11965239007,17499484824,19805105854
6,(5)당기손익-공정가치 측정 금융자산,52610823715,,
7,(6)기타유동금융자산,8278218602,8343138775,8264678626
8,(7)기타유동자산,2070149924,2170731635,1461728546
9,(8)재고자산,49088331856,49025536611,44937943485
10,(9)당기법인세자산,,61671406,
11,Ⅱ.비유동자산,154338143248,160922175429,156347098071
13,(2)비유동 상각후원가 측정 금융자산,5067853857,2522656413,
14,(3)기타포괄손익-공정가치 측정 금융자산,59132660,2610023760,1746601792
15,(4)기타비유동금융자산,1828862384,1803649600,1840381565
17,(6)유형자산,124177496614,130942362520,130504646636
18,(7)무형자산,8062012752,8914283917,7119876284
19,(8)이연법인세자산,5393652613,6620849243,6785342942
20,자산총계,492915057237,385878895721,386718511529
21,부채,,,
22,Ⅰ.유동부채,83337026329,133953359912,146170853029
25,(3)기타유동금융부채,9307972484,11162954490,10589474402
26,(4)기타유동부채,5623378821,5836231793,6421668641
27,(5)당기법인세부채,59466600102,74300640,2555873408
28,Ⅱ.비유동부채,29482582900,37032119090,27300250041
30,(2)기타비유동금융부채,1942459717,1557373863,1633639050
31,(3)퇴직급여부채,26565575881,27117950344,23245662780
32,(4)기타장기종업원급여부채,974547302,806794883,420948211
33,부채총계,112819609229,170985479002,173471103070
43,부채및자본총계,492915057237,385878895721,386718511529
