,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,100563064260,95289916233,105716540222.0
2,현금및현금성자산,15000809849,5913523089,32671368855.0
5,재고자산,42790379412,36063860734,37427097606.0
6,기타유동자산,7744479478,4675139653,5833403834.0
7,당기법인세자산,49861420,49996762,155819840.0
8,매각예정자산,0,4130000000,0.0
9,비유동자산,147774629343,183004864764,513186732706.0
12,당기손익-공정가치측정금융자산,927000000,927000000,3427000000.0
13,기타포괄손익-공정가치측정금융자산,2331715421,1212979421,332274018921.0
14,유형자산,141299357765,178036773559,166350076451.0
16,기타무형자산,722221323,900392290,8426498212.0
17,사용권자산,594065759,361266065,0.0
18,자산총계,248337693603,278294780997,618903272928.0
19,부채,,,
20,유동부채,145152196324,126173393803,77009484873.0
24,유동리스부채,348646294,233025655,0.0
25,기타유동금융부채,0,13441776071,0.0
26,기타유동부채,8245871002,19288362339,3509533283.0
27,유동충당부채,49550950912,10588899780,2082240000.0
28,비유동부채,45228364202,51100954010,95747973819.0
31,비유동리스부채,262146083,142560886,0.0
32,기타비유동부채,3448428000,0,53006616.0
33,순확정급여부채,9884941729,7782335474,564562294.0
34,이연법인세부채,0,0,68296997115.0
35,비유동충당부채,20665086600,23336129856,0.0
36,부채총계,190380560526,177274347813,172757458692.0
44,자본과부채총계,248337693603,278294780997,618903272928.0
