,tag,제 51 기,제 50 기,제 49 기
0,자산,,,
1,유동자산,30297257657.0,65751386377.0,39367103757.0
2,현금및현금성자산,2343473727.0,494781250.0,8573107023.0
4,기타유동금융자산,2437738051.0,8504544165.0,147016925.0
5,기타유동자산,1966405991.0,4905184142.0,5513445849.0
6,당기법인세자산,77713666.0,93907985.0,316871771.0
7,재고자산,13717548961.0,14187474025.0,8170952960.0
8,비유동자산,137531752700.0,134122534365.0,165894860451.0
9,기타비유동금융자산,1263235542.0,1149361423.0,1446206208.0
10,비유동 당기손익-공정가치 측정 지정 금융자산,2939470000.0,1920235350.0,1978000300.0
11,비유동 기타포괄손익-공정가치 측정 금융자산,108900.0,108900.0,108900.0
12,관계기업에 대한 투자자산,10334906384.0,10147796609.0,10164415598.0
13,유형자산,19421044744.0,17328506138.0,51390001349.0
14,사용권자산,82779589.0,,
15,영업권 이외의 무형자산,1490678842.0,1247047645.0,1143596157.0
17,이연법인세자산,4278345356.0,4132968517.0,879214789.0
18,자산총계,167829010357.0,199873920742.0,205261964208.0
19,부채,,,
20,유동부채,39398543858.0,64239964306.0,35917708200.0
23,당기법인세부채,814404357.0,303054631.0,77550622.0
24,기타유동금융부채,10644546657.0,6213756997.0,6600309792.0
25,기타유동부채,877932908.0,1575396184.0,626204516.0
26,유동리스부채,347211158.0,320949900.0,
27,유동파생상품부채,285383999.0,,
28,비유동부채,37863360069.0,44991600791.0,44289281557.0
30,기타비유동금융부채,4437025796.0,9548644973.0,9548527834.0
31,퇴직급여부채,368817254.0,498784069.0,326466900.0
32,비유동리스부채,852047828.0,1106682549.0,
33,이연법인세부채,19080469189.0,19210703482.0,19215626107.0
34,부채총계,77261903927.0,109231565097.0,80206989757.0
43,자본과부채총계,167829010357.0,199873920742.0,205261964208.0
