,tag,제 48 기,제 47 기,제 46 기
0,자산,,,
1,유동자산,1742270281003,1769877348729,1801626035741
2,현금및현금성자산,370170532923,408101219973,367821461092
7,재고자산,37859343900,30723251381,39751588481
10,기타유동금융자산,31727481498,49751255783,32379944609
11,기타유동자산,59740953487,34869922257,39245331088
12,비유동자산,500193671191,482890003172,370452128011
14,당기손익-공정가치금융자산,7964288249,8220895901,5757759649
15,기타포괄손익-공정가치금융자산,18610143178,17062312131,16397128049
16,기타비유동금융자산,24315554079,18428069855,33079416910
18,유형자산,82251984431,93540375923,97103353487
19,무형자산,165570095244,161947920173,158464613971
20,사용권자산,131942169502,144769614558,
21,이연법인세자산,55322814742,30101406343,41099527326
23,기타비유동자산,1471335867,2189597610,2889429612
24,자산총계,2242463952194,2252767351901,2172078163752
25,부채,,,
26,유동부채,1063894707998,1098230748081,1165741411592
31,기타유동금융부채,18587295,36005765,24061756
34,리스부채,43524597557,39531082486,
35,기타유동부채,80971536793,72410728637,105273952418
36,비유동부채,163039975116,197721014368,113543921689
39,순확정급여부채,5476466488,13913175065,12177288794
40,이연법인세부채,16619542435,23608201926,27720976444
41,장기리스부채,111960423928,115647009268,
42,기타비유동부채,23477113992,44238735245,62373692727
43,부채총계,1226934683114,1295951762449,1279285333281
53,자본과부채총계,2242463952194,2252767351901,2172078163752
