,tag,제 67 기,제 66 기,제 65 기
0,자산,,,
1,유동자산,1302218774707.0,1077780539890.0,904929355999.0
2,현금및현금성자산,506539343103.0,226083524686.0,166489103533.0
5,재고자산,375374282780.0,344784435659.0,322021660919.0
6,당기손익공정가치측정금융자산,11058276172.0,172865801508.0,89376785864.0
7,당기법인세자산,258854675.0,428812127.0,8244655147.0
8,기타유동금융자산,8484614476.0,9800058364.0,1015149533.0
9,기타유동자산,35366254659.0,26350916165.0,29770348332.0
10,매각예정자산,76596042149.0,6865244823.0,
11,비유동자산,1226116272183.0,1311831261156.0,1286608040280.0
13,당기손익공정가치측정 금융자산,39100000.0,12821063104.0,14676009294.0
14,기타포괄손익공정가치측정금융자산,6659378400.0,9977407637.0,11574143687.0
16,유형자산,935846439625.0,960605760917.0,956206154573.0
17,무형자산,109991179872.0,118571564452.0,124241941949.0
19,사용권자산,29383066318.0,38224220336.0,
20,이연법인세자산,30858064395.0,38178868509.0,22360975821.0
21,기타비유동금융자산,21056044876.0,20563386588.0,18965965011.0
22,기타비유동자산,23206323806.0,24825917224.0,21377590689.0
23,자산총계,2528335046890.0,2389611801046.0,2191537396279.0
24,부채,,,
25,유동부채,781516761767.0,795084492623.0,738465719867.0
30,충당부채,4810515649.0,5060734127.0,4971434407.0
31,당기법인세부채,22493461380.0,39698272946.0,24226744657.0
32,당기손익공정가치측정금융부채,,,81137070.0
33,기타유동금융부채,41358751749.0,48889898457.0,28720745987.0
34,기타유동부채,58885599878.0,44502712098.0,27414731294.0
35,비유동부채,645268466711.0,579796990841.0,531813928554.0
39,당기손익공정가치측정금융부채,,21038770.0,14933202.0
40,순확정급여부채,163886757443.0,162504422864.0,139724650366.0
41,이연법인세부채,10638213.0,1352396987.0,6579769393.0
42,기타비유동금융부채,31730672950.0,43375789528.0,5410086749.0
43,기타비유동부채,1914223826.0,1911978590.0,2034266942.0
44,부채총계,1426785228478.0,1374881483464.0,1270279648421.0
53,부채와자본총계,2528335046890.0,2389611801046.0,2191537396279.0
