,tag,제 75 기,제 74 기,제 73 기
0,자산,,,
1,유동자산,484925979400,452835629241,449147289787
2,현금및현금성자산,125479601653,87593220592,95593570308
5,재고자산,102074027232,96523789003,85182895303
6,당기법인세자산,196659809,256563103,90004175
7,기타유동자산,5993423265,8137557437,7866050664
8,기타유동금융자산,5860000,48995000,47230925
10,비유동자산,566157885132,554536673075,537995052322
12,관계기업및공동기업투자자산,85921931628,76954703523,73486959101
13,유형자산,419181022637,422171875145,412068759445
14,사용권자산,6364050066,4444049199,0
16,무형자산,19852328743,16821517471,18102115304
17,이연법인세자산,3023235818,3517610607,3051273482
18,기타비유동자산,1813569496,271504913,613425362
19,기타비유동금융자산,8635672278,6671630088,5413458028
20,자산총계,1051083864532,1007372302316,987142342109
21,부채,,,
22,유동부채,335946470056,271365814603,272454085707
26,당기법인세부채,6151212664,7818389301,7830124114
27,기타유동부채,5800751052,5655161865,8587654941
28,기타유동금융부채,93816025,36800037,6561362
29,유동성리스부채,2691603912,2011987582,0
30,환불부채,1595220645,879846194,797928384
31,비유동부채,137168596007,168540198311,153192980048
34,기타비유동금융부채,11313044,26157958,23151325
35,순확정급여부채,22204014917,24700811556,23004270008
36,기타장기종업원부채,4923959320,3361238504,1854507066
37,충당부채,205046521,229869217,297908447
38,리스부채,3555907684,2558614480,0
39,이연법인세부채,36231566617,33848048906,32144180553
40,부채총계,473115066063,439906012914,425647065755
50,부채및자본총계,1051083864532,1007372302316,987142342109
