,tag,제 68 기,제 67 기,제 66 기
0,자산,,,
1,유동자산,459208127449,426263421167,383378936944
2,현금및현금성자산,48293560140,84776806585,119106292852
4,기타금융자산,131475314401,33896965971,0
8,재고자산,51848769524,51837841227,42891649316
9,기타유동자산,6795712053,6885134213,6458807755
10,비유동자산,719373069732,662626388404,683154902809
11,장기금융자산,82669114,86039367,81994561
12,장기기타금융자산,0,377936445,0
14,기타포괄손익-공정가치 측정 금융자산,8281521247,7739270987,10018950059
16,유형자산,674684075483,616573799640,597570490876
17,무형자산,21500215361,23416825636,28180877364
18,기타비유동자산,2487796291,1240637415,8027227207
19,이연법인세자산,7133740122,8157271967,16779065721
20,자산총계,1178581197181,1088889809571,1066533839753
21,부채,,,
22,유동부채,261704001422,219715556191,156796450097
27,기타금융부채,6296915875,4442361623,0
28,당기법인세부채,36100495486,24269906689,10389987128
29,기타유동부채,30506709070,35372231329,19542428461
30,충당부채,2775924418,5404113331,6499372230
31,비유동부채,122292683182,224523523615,351345858412
34,순확정급여부채,17339352203,29772554521,69343370094
35,장기기타금융부채,5016739752,11328081016,831796792
36,장기충당부채,340156628,800500627,942613930
37,부채총계,383996684604,444239079806,508142308509
48,자본과부채총계,1178581197181,1088889809571,1066533839753
