,tag,제 63 기,제 62 기,제 61 기
0,자산,,,
1,유동자산,1200267598851.0,1088556454658.0,983543921695.0
2,현금및현금성자산,260097881449.0,147266056965.0,137729972577.0
5,기타금융자산,188003335450.0,155367349151.0,112730740807.0
6,기타유동자산,26505364517.0,27119678451.0,25999157617.0
7,재고자산,346516786710.0,385354110817.0,303625187339.0
8,비유동자산,2340812728624.0,2347495658666.0,2258741347787.0
9,기타포괄손익-공정가치 금융자산,116847576164.0,32513696974.0,33024289460.0
10,기타금융자산,6556771122.0,9956733328.0,11415494163.0
12,유형자산,2096683928286.0,2189843358582.0,2128605404030.0
14,영업권 이외의 무형자산,27184620428.0,21261242742.0,13715034578.0
15,사용권자산,14045420084.0,12674488928.0,
17,기타비유동자산,1425586725.0,532735004.0,593752750.0
18,이연법인세자산,40213744293.0,40011496040.0,43229706122.0
19,자산총계,3541080327475.0,3436052113324.0,3242285269482.0
20,부채,,,
21,유동부채,766750929196.0,618419527969.0,634950409157.0
25,기타금융부채,5890276297.0,4008554884.0,4737390643.0
26,당기법인세부채,14541653941.0,35858643431.0,26960816624.0
27,기타유동부채,53335690231.0,59103830939.0,45379149357.0
28,유동리스부채,6703405265.0,9577217882.0,
29,비유동부채,1227377071192.0,1259727811750.0,1179150186051.0
31,기타금융부채,14932631991.0,13376111062.0,6643098536.0
34,충당부채,8455958672.0,7774203304.0,6444901477.0
35,기타비유동부채,13314252334.0,12466670127.0,10774870024.0
36,비유동리스부채,14534793992.0,11422760660.0,
37,부채총계,1994128000388.0,1878147339719.0,1814100595208.0
47,자본과부채총계,3541080327475.0,3436052113324.0,3242285269482.0
