,tag,제 26 기,제 25 기,제 24 기
0,자산,,,
1,유동자산,106289473591,136193312062,155083360627
2,현금및현금성자산,2798055383,3441401622,5348757609
5,재고자산,61709920601,83043045977,96263199866
6,기타유동자산,3672283688,4418731527,3775425850
7,당기법인세자산,2527579,17004088,213434492
8,비유동자산,43392284820,48550073841,50545285362
10,유형자산,25011116487,26513749719,35411991112
11,사용권자산,2707666864,3200920399,0
13,영업권 이외의 무형자산,330000000,772357143,1024669968
14,기타비유동자산,11973670,106734457,92471697
15,이연법인세자산,6789150320,5130823130,2482286276
16,자산총계,149681758411,184743385903,205628645989
17,부채,,,
18,유동부채,63075764888,76083363870,56051972641
21,유동성금융리스부채,7563246185,8487386354,0
23,기타유동부채,3273758498,3202516123,2368017367
24,유동충당부채,428334155,0,0
25,유동계약부채,586958202,135118144,225975893
26,비유동부채,8766862350,8059812974,1064923631
29,비유동리스부채,1690511749,5252823122,0
30,퇴직급여부채,1586073887,454553713,154656915
31,비유동충당부채,464333975,1411912863,0
32,기타비유동금융부채,25942739,0,0
33,부채총계,71842627238,84143176844,57116896272
43,자본과부채총계,149681758411,184743385903,205628645989
