,tag,제 49 기,제 48 기,제 47 기
0,자산,,,
1,유동자산,937642614432,919277452870,1241408494683
2,현금및현금성자산,192405859347,145085626792,167128554448
5,당기손익-공정가치측정금융자산,16239911982,,
8,재고자산,141898054234,125482904005,245380373664
9,매각예정유동자산,2004000000,4675196400,10100646953
10,기타유동자산,105244750529,89227149232,81926022036
11,당기법인세자산,6528385798,6241650015,5449721809
12,비유동자산,1213369565623,1296084546655,1454898181533
14,당기손익-공정가치측정금융자산,2396357530,2713136123,2351439086
18,유형자산,1074984045178,1122386657234,1182338764414
19,무형자산,38534593946,46367089478,78481407105
21,기타비유동자산,3484994774,12183940633,19752835701
22,이연법인세자산,10432083370,5919587641,32882144101
23,자산총계,2151012180055,2215361999525,2696306676216
24,부채,,,
25,유동부채,1036411392225,1133589682279,1393484783145
30,기타유동부채,52979736709,33003461950,37707485322
31,매각예정자산관련부채,2547667119,18487410000,5664423115
32,당기법인세부채,16412227823,4931131542,4426838011
33,유동충당부채,8243826547,8020254434,8895088044
34,비유동부채,288010304702,276766180857,352551705288
37,퇴직급여부채,9382500229,24245485415,56331220278
39,기타비유동부채,,369440074,1807344222
40,이연법인세부채,19206661662,20131463733,34086552306
41,부채총계,1324421696927,1410355863136,1746036488433
50,부채와자본총계,2151012180055,2215361999525,2696306676216
