,tag,제 56 기,제 55 기,제 54 기
0,자산,,,
1,유동자산,658015861578,671505733030,700893844634
2,현금및현금성자산,191546769850,208777750930,214562325941
3,기타금융자산,25482008818,34859014090,32549412438
4,유동성상각후원가측정금융자산,25965000,25720000,108340000
5,기타유동금융자산,10212328766,8077381495,6778524
6,유동 당기손익-공정가치 측정 지정 금융자산,10212328766,8077381495,6778524
8,재고자산,112169081920,135037132190,137313612798
9,기타유동자산,10048827898,8077227405,7563284451
10,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,28595130912,,
11,비유동자산,2229515162035,2212852773457,2139385942248
13,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",496893768,,
14,관계기업에 대한 투자자산,496893768,,
16,기타비유동금융자산,77584582991,57344521237,50263785227
17,비유동 상각후원가 측정 금융자산,9017702283,33565000,59110000
18,비유동 당기손익-공정가치 의무 측정 금융자산,49648389849,41266873638,34074073088
19,비유동 기타포괄손익-공정가치 측정 금융자산,18918490859,16044082599,16130602139
20,유형자산,1455847635278,1474978848650,1459217463482
22,무형자산,493976600033,507342033180,542465712188
23,사용권자산,107281856032,82545403013,
24,기타비유동자산,2871069782,3180666058,3353583823
25,자산총계,2887531023613,2884358506487,2840279786882
26,부채,,,
27,유동부채,368856983202,366958582084,407507267852
32,기타유동금융부채,125837716610,132604423297,123954963974
33,기타유동부채,27351779235,17146827713,20852225980
35,유동충당부채,3658430781,,
36,비유동부채,991024789188,1056465458072,1048929927828
40,장기기타금융부채,96161469028,75321364189,19197658559
41,기타비유동부채,590200000,2916480000,
43,이연법인세부채,141136684514,140453698362,155665111343
44,복구충당부채,75218952450,101473578088,120503458855
45,퇴직급여부채,35955566594,37325635089,30500058287
46,부채총계,1359881772390,1423424040156,1456437195680
55,자본과부채총계,2887531023613,2884358506487,2840279786882
