,tag,제 33 기,제 32 기,제 31 기
0,자산,,,
1,유동자산,41389584409,39826230692,32324720877
2,현금및현금성자산,19286782952,11570657408,7590728427
4,유동파생상품자산,0,0,0
6,유동 당기손익-공정가치 측정 지정 금융자산,54545910,243041926,774395200
7,기타유동자산,2835871041,2859556852,3286282488
8,매각예정비유동자산,188400000,0,0
9,재고자산,12142690762,11597126256,7403997175
10,비유동자산,16200383021,21931322538,28357976274
12,비유동 당기손익-공정가치 측정 지정 금융자산,0,1498696500,3464858000
13,비유동 기타포괄손익-공정가치 측정 금융자산,531597004,786469804,4525608184
14,유형자산,7583264375,7317095011,12395758680
15,사용권자산,562288716,1812724781,
16,무형자산,1309506991,3993554626,1608081816
18,기타비유동자산,1913914185,3281749183,5799228608
19,이연법인세자산,0,161657581,0
20,자산총계,57589967430,61757553230,60682697151
21,부채,,,
22,유동부채,12434372414,11385874104,10298208428
24,기타유동부채,434424851,2864536165,511177082
26,판매보증충당부채,280137583,116076380,45099745
29,유동리스부채,178011202,314695267,0
30,비유동부채,7493607150,7626565842,5740184503
31,장기금융부채,0,4645000000,4300000000
32,퇴직급여부채,291423719,566125430,353381853
33,기타비유동부채,753645721,787764412,1086802650
34,비유동파생상품부채,1744932000,0,0
36,비유동계약부채,19599614,0,0
37,비유동리스부채,238139440,1328070710,0
38,이연법인세부채,0,299605290,0
39,부채총계,19927979564,19012439946,16038392931
49,자본과부채총계,57589967430,61757553230,60682697151
