,tag,제 18 기,제 17 기,제 16 기
0,자산,,,
1,유동자산,290970742375,215175014432,176055767001
2,현금및현금성자산,30838920160,43191114581,28722753350
4,유동파생상품자산,99992247,92332317,297113406
5,기타유동금융자산,8322523625,12546550324,7938735152
6,재고자산,97607347877,73417044410,65291224684
7,기타유동자산,3963335732,5183364642,6200976358
8,당기법인세자산,1423357256,,
9,매각예정자산,11225236362,1769425085,0
10,비유동자산,314242993544,305632895524,287659329728
11,비유동 당기손익-공정가치 측정 지정 금융자산,12425468712,942076185,2060019695
12,비유동 기타포괄손익-공정가치 측정 금융자산,5327470109,6600644747,6700520050
15,기타비유동금융자산,2639408108,1043007692,1080796546
16,유형자산,251807576820,254065030509,232837940611
17,사용권자산,11206728838,6642440458,0
18,무형자산,12663566527,19566111925,24563348845
19,기타비유동자산,628302897,695060809,117894357
20,이연법인세자산,5017244847,4301446883,6649373940
21,자산총계,605213735919,520807909956,463715096729
22,부채,,,
23,유동부채,203880741898,114854243718,116377480392
26,단기리스부채,4199968001,746689458,0
27,유동파생상품부채,3011138104,178848519,27049993
28,기타유동금융부채,21173532461,17105676123,19866717112
30,기타유동부채,765484734,1034729811,1250639107
31,비유동부채,3677284717,3836120794,2388190393
32,장기리스부채,1305695315,2155038437,0
33,기타금융부채,1026242666,860655229,814700000
34,확정급여부채,1345346736,820427128,1573490393
35,부채총계,207558026615,118690364512,118765670785
46,자본과부채총계,605213735919,520807909956,463715096729
