,tag,제 7 기,제 6 기,제 5 기
0,자산,,,
1,Ⅰ.유동자산,177581839673,148047504269,145758556701
2,(1)현금및현금성자산,33105100946,29487814176,13760097783
4,(3)재고자산,41429757517,36050647936,42703577795
5,(4)기타유동금융자산,10320359680,8410117089,218620908
6,(5)기타유동자산,5097640854,5930183891,6360743131
7,(6)당기법인세자산,139919790,113738300,144800549
8,Ⅱ.비유동자산,110227690908,114586634603,112781228843
9,(1)기타비유동금융자산,714682468,961254354,3564717615
11,(3)유형자산,105271688417,109248925339,103985722241
12,(4)영업권 이외의 무형자산,781532668,610886868,3459229014
13,(5)이연법인세자산,3338787355,3640068032,1642059955
14,자산총계,287809530581,262634138872,258539785544
15,부채,,,
16,Ⅰ.유동부채,81868242653,80229734422,91721624674
19,(4)기타유동금융부채,12707621,61755021,0
20,(3)기타유동부채,4495871082,3419216596,3368421562
21,(5)유동충당부채,13400854408,15184432069,0
22,(6)당기법인세부채,2319740170,1673206901,2684677060
23,Ⅱ.비유동부채,16884996316,15358116576,16636255049
26,(3)비유동충당부채,1423754750,1219955132,8363440137
27,(4)퇴직급여부채,2980600625,1439257132,421225885
28,(5)법인세부채,25513325,0,101037356
29,부채총계,98753238969,95587850998,108357879723
38,자본과부채총계,287809530581,262634138872,258539785544
