,tag,제 16 기,제 15 기,제 14 기
0,자산,,,
1,유동자산,300415534958,455740102071,478164184512
2,현금및현금성자산,100917587857,29619658657,222745096870
3,단기금융자산,80184030622,194622698066,113051823709
5,당기법인세자산,731448141,8347046850,30356496
6,기타유동자산,23110695159,92956734907,72111138855
7,재고자산,14659561033,16740499014,11552295370
8,비유동자산,868150912188,1011767539280,553441127711
9,장기금융자산,1002000000,3250129325,2364464075
11,유형자산,262193928018,284863475306,331300450661
12,무형자산,21844475395,29026559587,24313214541
13,사용권자산,416967225573,566305063128,
14,이연법인세자산,132543025059,34616371478,17592590452
15,기타비유동자산,6265600000,6265600000,66533406843
16,확정급여자산,,2555628528,3316844693
17,자산총계,1168566447146,1467507641351,1031605312223
18,부채,,,
19,유동부채,458850624986,556725709641,403159533072
21,유동성리스부채,115959703555,129087643722,5182659608
23,기타유동금융부채,663645800,695835080,10686464370
24,당기법인세부채,96340464,332278867,19087391885
25,유동계약부채,16519188042,186691904971,212449930746
26,기타유동부채,6580137345,17536235042,12024279355
27,유동충당부채,80331337501,63595273854,
28,비유동부채,492903948700,585662923819,246035083444
30,비유동리스부채,235311046700,372849552268,34241812500
31,기타금융부채,5779530396,97195378,2206575896
32,비유동계약부채,2781474033,2987651953,2836790507
33,비유동충당부채,128780083237,148239565419,139833743021
34,확정급여부채,16900443047,4152531926,1916116833
35,부채총계,951754573686,1142388633460,649194616516
46,자본과부채총계,1168566447146,1467507641351,1031605312223
