,tag,제 47 기,제 46 기,제 45 기
0,자산,,,
1,유동자산,2036042076,2160672177.0,2018703322
2,현금및현금성자산,443551390,487552585.0,744271382
3,단기금융자산,194669158,247413125.0,222415399
5,유동파생상품자산,301483,1222920.0,88873
6,매각예정자산,7800000,,
7,재고자산,813556519,906322522.0,544617696
8,당기법인세자산,15548186,4919775.0,2985762
9,기타유동자산,231356039,103482222.0,70084601
10,비유동자산,2401193974,2650539535.0,3640887124
11,장기금융자산,68371435,57674566.0,53965257
13,이연법인세자산,427190167,339803608.0,114847158
16,유형자산,1710192003,2041856747.0,3257068413
17,무형자산,40307889,46120870.0,41795245
18,기타비유동자산,4151537,4627070.0,7805530
19,자산총계,4437236050,4811211712.0,5659590446
20,부채,,,
21,유동부채,859670483,845845775.0,1092898742
22,단기금융부채,539415156,415973163.0,705771074
24,유동파생상품부채,710654,411308.0,
25,당기법인세부채,2588329,15675638.0,12168321
26,매각예정자산관련부채,780000,,
27,충당부채,10032877,26268083.0,2473295
28,기타유동부채,35251002,43912507.0,15037758
29,비유동부채,1191836924,1279642465.0,1074126739
30,장기금융부채,1118677529,1166034191.0,802993019
32,비유동충당부채,10006401,11525039.0,9181137
33,순확정급여부채,15758295,19253295.0,23754686
34,이연법인세부채,4144739,556787.0,3713013
35,기타비유동부채,18921983,53300287.0,207607654
36,부채총계,2051507407,2125488240.0,2167025481
46,부채와자본총계,4437236050,4811211712.0,5659590446
