,tag,제 15 기,제 14 기,제 13 기
0,자산,,,
1,유동자산,115234308097,103943293133,93361179162
2,현금및현금성자산,141810108,237893130,153723821
3,단기금융자산,884902990,353788891,414124791
4,당기손익 - 공정가치 측정 금융자산,17788100000,,
7,기타유동자산,2488113692,2572559850,1820664749
8,당기법인세자산,53074348,73967398,79664679
9,재고자산,33587553805,28199180794,25978161482
10,비유동자산,87920441678,90216460769,85007573704
11,장기금융자산,434456000,375962000,317468000
16,당기손익 - 공정가치 측정 금융자산,165985620,14107912420,14023561240
17,종업원급여자산,15194832,23343022,19303822
18,유형자산,82664240583,73351196293,67728259553
19,무형자산,1005835655,1128481084,1029207869
20,자산총계,203154749775,194159753902,178368752866
21,부채,,,
22,유동부채,147494596399,136929102118,139665452645
25,기타유동금융부채,14411324308,15080463238,16705965719
26,기타유동부채,3306515851,3217830075,3510885979
29,판매보증충당부채,3221457031,3642326044,4276446669
30,비유동부채,30106046019,23757086018,16565610033
34,기타비유동금융부채,1902387934,2422664798,1277537027
35,순확정급여부채,7474553854,5115265315,4524120070
36,기타장기종업원부채,506891554,432523921,376259968
37,복구충당부채,116251533,111163973,
38,이연법인세부채,7317967781,7444468011,7387692968
39,부채총계,177600642418,160686188136,156231062678
49,자본과부채총계,203154749775,194159753902,178368752866
