,tag,제 55 기,제 54 기,제 53 기
0,자산,,,
1,유동자산,77933462614,46746108843,84458555323
2,현금및현금성자산,19655455763,5717523068,9927433616
3,재고자산,6054990475,8861361022,44006140926
27,당기손익-공정가치 측정 금융자산,6253055316,7381721248,4956675911
28,기타유동자산,2414045724,2456747269,2916620171
32,당기법인세자산,140762839,348388621,628337843
33,매각예정비유동자산,,225461538,
34,매각예정처분자산집단,16062400281,,
35,비유동자산,39826898705,45101825504,21775322349
36,기타포괄손익-공정가치 측정 금융자산,111267653,100000000,
55,건설중인자산,,,88636538
56,유형자산,8309610671,10694881392,2677745670
66,기타유형자산,689607161,712304382,538029992
68,건설중인자산,8227174140,8335969140,184710000
70,사용권자산,890489000,12465274338,
75,무형자산,1406874891,24573959,19125013
76,기타의무형자산,1406874891,24573959,19125013
78,비유동성이연법인세자산,,,2843600067
79,자산총계,117760361319,91847934347,106233877672
80,부채,,,
81,유동부채,57478757875,37175862817,66472260851
82,단기차입부채,24972048618,19406703950,12582091806
96,기타유동금융부채,1797107385,2110769036,50359933
97,금융보증부채,14315114,80180589,50359933
98,리스부채,503804886,2030588447,
99,파생상품금융부채,1278987385,,
100,기타유동부채,418101044,986601347,33067106149
102,당기법인세부채,23269224,3811565,2195580180
104,기타충당부채,976028491,725600083,43686508
105,매각예정처분부채집단,16861536977,,
106,비유동부채,22631726178,27933026645,7141741381
112,확정급여부채,2923340673,2378351404,1837960691
114,사외적립자산,"(744,413,733)","(746,981,386)","(736,715,703)"
116,리스부채,372767155,10361996417,
120,기타충당부채,1564402922,995561113,1623780690
121,부채총계,80110484053,65108889462,73614002232
136,기타포괄손익-공정가치 측정 금융자산 평가손익,9241731,,
142,자본과부채총계,117760361319,91847934347,106233877672
