,tag,제 46 기,제 45 기,제 44 기
0,자산,,,
1,유동자산,29929424441,72351328925,71625373521
2,현금및현금성자산,1748110889,10658310877,18495198580
4,유동당기손익-공정가치측정금융자산,502886684,9940511688,5026317811
6,기타유동자산,1710944793,1797005267,1379997151
7,재고자산,5403007764,17282620017,16820710063
8,계약자산,422912550,168732998,64475696
9,매각예정자산,300000000,9828138005,4303380792
10,비유동자산,40991487343,47472626836,39532323254
12,비유동당기손익-공정가치측정금융자산,15628360,600000000,
13,기타포괄손익-공정가치측정금융자산,1000,1000,159001000
15,유형자산,388249875,2323756204,5325876398
17,기타무형자산,1364298296,5233590343,1493439090
18,사용권자산,2016399064,11005244089,
19,기타금융자산,1076375629,1816832632,1283765471
20,기타비유동자산,13500000000,,
22,부채,,,
23,유동부채,41739534703,32844942450,34198398471
28,당기법인세부채,185449241,85977106,413053469
29,계약부채,2035769727,1352113304,814578644
30,기타금융부채,1181585675,1437072839,
31,기타유동부채,1510550533,1746490010,1959522619
32,매각예정자산에직접관련된부채,,,1398375131
33,비유동부채,9690859772,11342527087,557154178
36,순확정급여부채,999905294,1205333157,49749772
37,기타금융부채,1081051371,9968859561,200000000
38,기타비유동부채,6083225,13376686,13836819
39,충당부채,,30746672,
40,이연법인세부채,,891011,193607587
