,tag,제 4 기,제 3 기,제 2 기
0,자산,,,
1,비유동자산,1867862840106,1855985383088,1782126459901
2,유형자산,1662546139926,1655508964480,1645979776316
3,영업권 이외의 무형자산,32531562628,31812686795,28969896310
6,사용권자산,63172734470,65429553910,
8,비유동 기타포괄손익-공정가치 측정 금융자산,18257921485,19610041065,
11,순확정급여자산,,,362827979
12,기타비유동자산,5691152576,3358601251,43802262790
13,이연법인세자산,,2408851657,2803717223
14,유동자산,797543593581,596321880878,569224202538
15,재고자산,179741703695,147604539678,156569043757
16,기타유동자산,13071794502,18510257088,15163019457
17,당기법인세자산,161518488,8583386754,323284498
19,유동 당기손익-공정가치 측정 지정 금융자산,,,32587336884
21,현금및현금성자산,367425437800,164965286576,184619097635
22,자산총계,2665406433687,2452307263966,2351350662439
33,부채,,,
34,비유동부채,422394705729,320302588217,406497963196
37,비유동리스부채,16454552507,17110219304,
38,순확정급여부채,854465884,1694869750,
39,이연법인세부채,173679899738,141107317116,126204194830
40,기타비유동부채,827897599,675806,3574249
41,유동부채,345503462030,464461397281,500310519178
45,유동리스부채,7561711913,7334188799,
47,기타유동부채,40149602640,50508316733,62839835971
48,부채총계,767898167759,784763985498,906808482374
49,자본과부채총계,2665406433687,2452307263966,2351350662439
