,tag,제 68 기,제 67 기,제 66 기
0,자산,,,
1,비유동자산,363627667856,336245338096,307338616608
2,유형자산,280219107761,200512418751,198418179267
3,사용권자산,12427200268,1299354204,
4,무형자산,4886040851,4136849401,4653673758
7,관계기업에 대한 투자자산,29916595130,29706116230,775052350
9,비유동 당기손익-공정가치 측정 지정 금융자산,10251767206,8291399585,5637427939
10,비유동 기타포괄손익-공정가치 측정 금융자산,3224143090,5375349452,7684680032
11,기타비유동금융자산,3134592032,4066463182,6682753867
12,기타비유동자산,382675279,416695540,500500531
13,이연법인세자산,12918428677,974203401,1954551053
14,매각예정자산,73548215232,,
15,유동자산,507685084615,298986368375,349767243267
16,재고자산,91726382246,106788490748,112077252218
18,유동 당기손익-공정가치 측정 지정 금융자산,141730979697,16251477950,3662920576
19,기타금융자산,8751166473,15474447468,45245033295
20,기타유동자산,14598472895,3749002556,5913571477
21,현금및현금성자산,73401453909,56659622744,75931441610
22,자산총계,944860967703,635231706471,657105859875
33,부채,,,
34,비유동부채,22138360444,21232858705,27488713627
36,순확정급여부채,4188831384,2239038949,3553458286
37,기타금융부채,7257050319,5732062157,6461320691
38,기타비유동부채,3802759188,411757599,385514650
39,이연법인세부채,1839719553,,
40,매각예정부채,16579407071,,
41,유동부채,357765487135,151916825398,194700214252
44,유동성장기부채,21550000000,18213500000,20898750000
45,기타금융부채,27215477145,27252138952,21352747536
46,기타유동부채,17813296909,7548674334,6781258673
47,당기법인세부채,15668804478,2133475126,1187663308
48,부채총계,396483254650,173149684103,222188927879
49,자본과부채총계,944860967703,635231706471,657105859875
