,tag,제 48 기,제 47 기,제 46 기
0,자산,,,
1,유동자산,120770326151,99133079053,92357641484
2,현금및현금성자산,18233915671,15432498171,11099926168
5,유동계약자산,2036139709,2432062590,158160598
7,당기법인세자산,1088275304,601928191,323704946
8,기타유동금융자산,1486220682,3134141976,1489485517
9,기타유동자산,4292455937,2773127367,4435610956
10,비유동자산,75201265095,67621599703,34425090205
15,관계기업에 대한 투자자산,648745818,619990320,
16,공동기업에 대한 투자자산,856188184,1069170850,1007705475
17,유형자산,12066650983,10912785790,10428816337
20,무형자산,12780977890,13456711295,14691936657
21,사용권자산,24881614607,29944077548,
22,이연법인세자산,3791997060,4888544289,657745939
23,기타비유동금융자산,5613163872,3566284590,4950379166
24,기타비유동자산,218242267,1317653315,127196652
25,자산총계,195971591246,166754678756,126782731689
26,부채,,,
27,유동부채,111820133830,90703410722,58270713790
29,유동계약부채,1625924213,1068955828,3282741786
32,당기법인세부채,605203030,296315936,359976304
33,기타유동금융부채,279089955,862872000,959826000
34,기타유동부채,19795981345,3251376658,2547370391
35,유동리스부채,17984052986,14760743956,
36,비유동부채,29501570554,28996073207,12224059099
39,순확정급여부채,660572458,1089054064,2088401787
40,기타비유동금융부채,468230000,,
41,충당부채,130000000,130000000,
42,이연법인세부채,686875923,810937659,
43,비유동리스부채,27391457422,26850789049,
44,부채총계,141321704384,119699483929,70494772889
52,부채와 자본총계,195971591246,166754678756,126782731689
