,tag,제 48 기,제 47 기,제 46 기
0,자산,,,
1,유동자산,79133810435,73568402730,70612511280
2,현금및현금성자산,28241041457,22526786875,27820570159
3,유동금융자산,42494525113,37627003556,31379390754
6,재고자산,2244166339,3577021756,2654837398
7,유동비금융자산,485070175,263876151,246643495
8,당기법인세자산,39457468,0,128616888
9,비유동자산,99913375868,97391777392,93525897742
10,비유동금융자산,1356340554,1397190230,1903879607
12,유형자산,47217181703,47299997507,44227381996
14,무형자산,1636560002,1584895845,1621643121
16,순확정급여자산,0,0,0
17,자산총계,179047186303,170960180122,164138409022
18,부채,,,
19,유동부채,11381520748,13633195085,13708813699
22,유동금융부채,83000000,181000000,67000000
23,유동비금융부채,5527856301,5307633257,6002600179
24,당기법인세부채,403146291,241416910,66290885
25,비유동부채,20572434866,19423008925,20925797038
26,비유동금융부채,167000000,130000000,244000000
27,비유동비금융부채,3201695,637631,654847
28,순확정급여부채,360714269,202607833,117044292
29,이연법인세부채,20041518902,19089763461,20564097899
30,부채총계,31953955614,33056204010,34634610737
40,자본과부채총계,179047186303,170960180122,164138409022
