,tag,제 15 기,제 14 기,제 13 기
0,자산,,,
1,유동자산,363796764672,391093532221,390707891677
2,현금및현금성자산,49349211330,19121463238,26019627139
5,단기기타금융자산,262297294853,310536204884,293176403023
6,당기손익-공정가치 측정 금융자산,2172885050,3633460000,3440540000
7,기타포괄손익-공정가치 측정 금융자산,992058534,,0
8,재고자산,30717783237,34319967348,40376286859
9,당기법인세자산,609209340,628070974,50940605
10,기타유동자산,1755294754,2787556153,2513233622
11,비유동자산,144322580746,148319348904,144872734638
13,장기기타금융자산,5920613235,8704764919,13214763671
14,기타포괄손익-공정가치 측정 금융자산,1347848800,2349148479,2356288510
15,유형자산,41608730180,47432513937,48755399582
16,무형자산,78324908159,77620241052,76389810744
17,사용권자산,1291035331,1375808868,0
19,매각예정비유동자산,4930000000,,0
20,순확정급여자산,449721425,,0
21,이연법인세자산,5102299419,5451245527,4156472131
22,자산총계,508119345418,539412881125,535580626315
23,부채,,,
24,유동부채,38929370789,57440580661,51932883616
27,단기금융부채,14635317323,30558357502,22610246464
28,당기법인세부채,2290544133,2595520568,3370721280
29,기타유동부채,1824289585,3113771089,3274298046
31,비유동부채,888841245,6270564055,8901804003
33,순확정급여부채,542232874,1409864851,1829247356
34,장기금융부채,298608371,4795699204,6777556647
35,부채총계,39818212034,63711144716,60834687619
45,부채및자본총계,508119345418,539412881125,535580626315
