,tag,제 13 기,제 12 기,제 11 기
0,자산,,,
1,유동자산,97124439701,81683762360,91443442188.0
2,현금및현금성자산,15349092880,5848330575,5942377961.0
5,재고자산,34877631973,40060200292,44015728871.0
7,기타유동자산,1114811506,2691912626,839728392.0
8,파생상품자산,972390454,,
9,당기법인세자산,290351676,310516948,381862872.0
10,비유동자산,253400655164,258675864068,288706583824.0
14,유형자산,24862989280,21104146889,22769062465.0
15,사용권자산,1631483973,8923435733,
16,무형자산,1259032053,1845885164,2881980718.0
17,기타비유동자산,63104687,107500184,255324799.0
18,이연법인세자산,139756988,,
19,자산총계,350525094865,340359626428,380150026012.0
20,부채,,,
21,유동부채,105481661453,147939347306,144555379506.0
26,유동리스부채,2513278403,2278691484,
27,기타유동부채,2467123889,1918643932,1808623408.0
28,환불부채,442228187,1005846077,2134839876.0
29,기타충당부채,149013605,244074458,125406183.0
30,유동파생상품부채,70493110480,89529007117,100961240000.0
31,당기법인세부채,,29738725,
32,비유동부채,29659615692,26380275461,31553746086.0
35,비유동리스부채,3672933891,5258667807,
36,기타비유동부채,2758966842,1653700000,1832900000.0
37,퇴직급여부채,,,
38,확정급여부채,894549789,2811249408,2311683339.0
39,이연법인세부채,14190290063,16631923246,20180152615.0
40,부채총계,135141277145,174319622767,176109125592.0
49,자본과부채총계,350525094865,340359626428,380150026012.0
