,tag,제 30 기,제 29 기,제 28 기
0,자산,,,
1,유동자산,205336191126,219605708500,232279779073
2,현금및현금성자산,57689287197,65339119902,81007503427
3,기타금융자산,,110000000,724000000
6,재고자산,55605134856,62332002954,62564150008
7,기타유동자산,3969208825,3992249027,5716092354
8,당기법인세자산,,,1752363180
9,비유동자산,1143962315361,1127363293300,1074566817482
10,기타금융자산,3328013000,2830940626,2605546525
13,유형자산,879800243784,869731980243,815753383413
14,무형자산,226228502925,221105614970,221643107352
16,기타비유동자산,2669578471,1956089071,2304378371
17,이연법인세자산,26590903436,26226575056,25229488142
18,자산총계,1349298506487,1346969001800,1306846596555
19,부채,,,
20,유동부채,306635867484,264390829931,222738283464
21,유동성충당부채,1799895343,1868655850,1834484146
29,유동성리스부채,9907913039,9201059287,
30,기타유동부채,24527317229,13707259606,11421911002
31,당기법인세부채,9336397214,6034113133,
32,비유동부채,399744875727,447375605612,463063650961
33,충당부채,17942826627,16995473077,16248501164
36,리스부채,45131636236,42019782929,
39,확정급여부채,48810387088,52535527349,52901698506
40,부채총계,706380743211,711766435543,685801934425
51,자본과부채총계,1349298506487,1346969001800,1306846596555
