,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,701781739963,678973601166,631378487983
2,현금및현금성자산,46783335107,36704064568,23331853899
4,당기손익-공정가치 측정 금융자산,39708184523,,
6,재고자산,331188348449,355915349610,349421247980
7,기타유동자산,5779080270,6534689473,5844495018
8,당기법인세자산,,27601733,5777220
9,비유동자산,982152932630,894540958215,772228907291
11,당기손익-공정가치 측정 금융자산,10532640896,851015106,1711280037
12,기타포괄손익-공정가치 측정 금융자산,10269780341,10659984584,10662284584
15,유형자산,690359332826,676690876275,542192910270
16,무형자산,24075841087,19387184102,19870692142
18,사용권자산,28274487674,10275932859,
19,이연법인세자산,932629023,869416423,683669592
20,기타비유동자산,191544705,4595216,853493
21,확정급여자산,2063059602,,
22,자산총계,1683934672593,1573514559381,1403607395274
23,부채,,,
24,유동부채,449862160957,516422344297,341717730045
29,당기법인세부채,15332892470,15531416369,8700722868
30,유동금융보증부채,128337472,,
31,기타유동부채,17390349545,13044299898,12661882683
32,비유동부채,487127117409,375882266900,429394985744
36,확정급여부채,3568657563,6246618883,8134497327
37,기타비유동부채,1455209827,136581526,8489090
38,이연법인세부채,18989954714,18372601983,19686864456
39,비유동금융보증부채,183001771,,
40,부채총계,936989278366,892304611197,771112715789
50,자본과부채총계,1683934672593,1573514559381,1403607395274
