,tag,제 48 기,제 47 기,제 46 기
0,자산,,,
1,Ⅰ.유동자산,148943027920,127939825704,124490990898
2,1.현금및현금성자산,6692515674,7918404802,3692417680
5,4.재고자산,49702524115,48805335660,43817398027
6,5.기타유동자산,1698718215,2407530669,2391017113
7,Ⅱ.비유동자산,170819509374,166407383771,159933494599
9,2.비유동금융자산,97242447,157123467,468789507
10,3.관계기업투자자산,,1411438609,2212608848
11,4.유형자산,142974081166,135335161714,130335223441
12,5.사용권자산,5543518368,6151361911,
14,7.무형자산,10407398955,11058806330,16693408652
15,8.기타금융자산,191561738,1279169014,1461150063
16,9.이연법인세자산,7887879888,8113281078,6432270590
17,자산총계,319762537294,294347209475,284424485497
18,부채,,,
19,Ⅰ.유동부채,169346299928,153647984077,137648788594
22,3.당기법인세부채,2247072296,805616775,187903131
23,4.유동성충당부채,952056371,618090165,149813045
25,6.기타유동부채,1285020416,943126881,656991251
26,7.유동성리스부채,449118665,518309333,
27,Ⅱ.비유동부채,35992143774,30770144976,28931179786
30,3.순확정급여부채,8816056242,7920152240,7767265776
31,4.충당부채,1711796687,1084817896,1125171410
32,5.기타금융부채,249000000,220000000,330000000
33,6.기타비유동부채,791194019,583804682,678138673
34,7.리스부채,2502462930,2920780685,
35,8.이연법인세부채,12989191428,13210628712,12858848023
36,부채총계,205338443702,184418129053,166579968380
45,부채와자본총계,319762537294,294347209475,284424485497
