,tag,제 13 기,제 12 기,제 11 기
0,자산,,,
1,Ⅰ.유동자산,203747269839,204986583951,155524317603
2,(1)현금및현금성자산,67800801700,21039331086,59575399522
5,(4)계약자산,59733704093,78273643771,44995507222
6,(5)재고자산,6105732634,10208805191,5692284390
7,(6)당기법인세자산,0,0,159253190
8,(7)기타유동자산,3330193584,7642911233,9985386280
9,Ⅱ.비유동자산,131604386914,128910650609,125467216394
11,(2)장기금융자산,295872750,295872750,295872750
14,(5)유형자산,122744982375,123257799473,115728393058
15,(6)사용권자산,807460459,949025865,0
16,(7)무형자산,929399925,1364715014,1911628699
18,자산총계,335351656753,333897234560,280991533997
19,부채,,,
20,Ⅰ.유동부채,80879382683,67469967221,31555306809
22,(2)계약부채,24064556452,21402130742,3496484958
23,(3)당기법인세부채,5430637755,2372227277,0
24,(4)기타유동부채,619348054,218430013,516782643
25,(5)충당부채,0,0,1358260496
26,Ⅱ.비유동부채,18699563845,21472357589,18159737278
28,(2)장기종업원급여부채,342382730,352927108,298422161
29,(3)확정급여부채,2268173074,2092791943,1124586268
30,(4)이연법인세부채,14139073765,16691272642,15509729672
31,(5)충당부채,1311708773,1595384703,1226999177
32,부채총계,99578946528,88942324810,49715044087
42,자본과부채총계,335351656753,333897234560,280991533997
