,tag,제 65 기,제 64 기,제 63 기
0,자산,,,
1,Ⅰ.유동자산,1136285642353,1083174220481,1117862982203
2,(1)현금및현금성자산,134264007563,120530411451,161037662520
3,(2)기타금융자산,735416767621,636067074469,586506660130
5,(4)재고자산,103062075875,130211193512,138461611583
6,(5)당기법인세자산,265201647,192996890,248738650
7,(6)기타유동자산,208664114,329237522,169593220
8,Ⅱ.매각예정비유동자산,,11612603463,
9,Ⅲ.비유동자산,428304164222,462527040208,427296987750
10,(1)기타금융자산,17743790462,41589049363,18734282594
12,(3)유형자산,383662052163,405691892227,392827777554
14,(5)무형자산,2383050698,2477338101,3425066653
16,(7)이연법인세자산,145439467,33338383,
17,(8)기타비유동자산,234299378,453483976,
18,자산총계,1564589806575,1557313864152,1545159969953
19,부채,,,
20,Ⅰ.유동부채,196741084669,184874548093,241944077886
23,(3)당기법인세부채,14705639888,12205296122,10169033411
24,(4)기타금융부채,174478181,289314537,
25,(5)기타유동부채,10082831440,12771796744,8065155090
26,Ⅱ.매각예정비유동부채,,8196287299,
27,Ⅲ.비유동부채,33032991424,36686934399,24167018733
30,(3)순확정급여부채,7488845873,10163552642,5174094824
31,(4)이연법인세부채,17845540498,15687896395,15896039763
32,(5)기타비유동부채,3376783856,3487875952,2935562493
33,(6)기타금융부채,59821197,164169439,
34,부채총계,229774076093,229757769791,266111096619
44,자본과부채총계,1564589806575,1557313864152,1545159969953
