,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,340902287760,358583317473,381127761239
2,현금및현금성자산,76359462291,30656023195,17280705504
6,재고자산,73874362049,88778799133,139901017535
7,기타유동자산,2855988326,2057550452,3729136894
8,당기법인세자산,465122747,254563586,685487689
9,비유동자산,184014316774,188694451701,219226019145
14,유형자산,126509579314,138667056633,144116772374
15,무형자산,4572127907,4569186415,5952115212
16,사용권자산,3464119629,4774837553,
18,기타비유동자산,229518769,346753659,2077006338
19,이연법인세자산,4812057698,2161995978,129142573
20,자산총계,524916604534,547277769174,600353780384
21,부채,,,
22,유동부채,155783415209,217135089070,261197052511
25,리스유동부채,969706765,1819688309,
27,당기법인세부채,5222696762,10530102291,707531700
29,기타유동부채,3302190063,3185953140,1790419764
30,기타충당부채,552821987,544068977,629339791
31,비유동부채,76396480615,46687555564,56889241382
33,리스비유동부채,989882625,651479437,
34,순확정급여부채,4339658618,4193351495,562414284
35,기타비유동부채,1655201264,372108960,113573066
36,이연법인세부채,6368561691,3798493628,5103924467
37,부채총계,232179895824,263822644634,318086293893
47,자본과부채총계,524916604534,547277769174,600353780384
