,tag,제 54 기,제 53 기,제 52 기
0,자산,,,
1,Ⅰ.유동자산,133048249849,89543257892,83767312327
2,(1)현금및현금성자산,68665738032,6285361138,2166122944
4,(3)당기손익-공정가치측정 금융자산,5932815114,,
6,(5)당기법인세자산,452138428,224111192,524004057
7,(6)기타유동자산,5950299598,5792949658,4012072759
8,(7)재고자산,30006610056,32361903944,32699650804
9,Ⅱ.비유동자산,47652432065,44180468299,39367389262
11,(2)기타포괄손익-공정가치측정금융자산,2405350,2408200,2619450
12,(3)당기손익-공정가치측정 금융자산,49223546,135582160,
14,(5)유형자산,37011325970,33086549741,34742472126
15,(6)사용권자산,1070410468,98584620,
17,(8)무형자산,14982487,14982487,32136377
19,(10)이연법인세자산,5251622976,6293286337,3581983395
20,(11)기타비유동자산,39331200,44438680,28939782
21,자산총계,180700681914,133723726191,123134701589
22,부채,,,
23,Ⅰ.유동부채,84320571683,42862482414,63170689604
28,(5)당기법인세부채,6629982035,1345043881,73926100
29,(6)기타유동금융부채,,,
30,(7)유동파생상품부채,3363798633,,
31,(8)단기리스부채,376783948,101885801,
32,(9)기타유동부채,1827575841,1436523265,2243600674
33,Ⅱ.비유동부채,12545026649,25380017595,11488967178
37,(4)장기리스부채,573704685,,
38,(5)순확정급여부채,3588967597,2981193995,5563346917
39,(6)이연법인세부채,1021810432,1294811736,1162988361
40,(7)기타비유동부채,138856000,34093737,
41,부채총계,96865598332,68242500009,74659656782
51,자본과부채총계,180700681914,133723726191,123134701589
