,tag,제 44 기,제 43 기,제 42 기
0,자산,,,
1,유동자산,5122725881742,4563607003936.0,3876999346592.0
2,"현금및현금성자산 (주5,6,8)",1330706432193,1000121610062.0,636721974889.0
3,"기타유동금융자산 (주5,6,8,9)",65242859999,122858098699.0,39620106546.0
5,"유동파생상품자산 (주5,6,10)",614343298,1879221086.0,550965510.0
6,재고자산 (주11),1590630001207,1329689801105.0,1319797341845.0
7,기타유동자산 (주12),1090579694262,804706336568.0,634678584584.0
8,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단 (주26),418880000,11305467067.0,
9,비유동자산,4342089796514,4144803716335.0,3519686866356.0
10,"기타비유동금융자산 (주5,6,8,9)",67124821594,60208602289.0,55107178152.0
12,"비유동파생상품자산 (주5,6,10)",22395569233,19210492467.0,14315341865.0
13,기타비유동자산 (주12),26191474654,22678923448.0,28733705699.0
14,유형자산 (주13),1897667702597,1821964121936.0,1713685418792.0
16,무형자산 (주14),1895462056719,1881380376982.0,1472440232180.0
17,관계기업에 대한 투자자산 (주16),84908655959,64442115957.0,57979940745.0
18,이연법인세자산 (주21),163713391071,131938584059.0,135788288598.0
19,사용권자산 (주15),134436204183,84437937534.0,
20,자산총계,9464815678256,8708410720271.0,7396686212948.0
21,부채,,,
22,유동부채,3900356540398,3329041908478.0,3144141257472.0
24,"유동리스부채 (주4,15)",29890896642,29668833314.0,
26,"유동파생상품부채 (주5,6,10)",2996898220,1264158359.0,42799446.0
28,기타유동부채 (주19),2376675319046,2005834551426.0,1650824307253.0
29,비유동부채,2574733607022,2524013519546.0,1616794534013.0
31,"비유동리스부채 (주4,15)",103709809688,53067406624.0,
33,"비유동파생상품부채 (주5,6,10)",5598747681,923496003.0,818811625.0
34,종업원급여부채 (주20),504828765955,514869816408.0,464347027515.0
35,이연법인세부채 (주21),80108010007,86411666665.0,79809220279.0
36,기타비유동금융부채 (주19),3338437761,12038422375.0,12519399472.0
37,부채총계,6475090147420,5853055428024.0,4760935791485.0
47,자본과부채총계,9464815678256,8708410720271.0,7396686212948.0
