,tag,제 22 기,제 21 기,제 20 기
0,자산,,,
1,유동자산,693800270246,51820668985,45916413222
2,현금및현금성자산,21250979661,2176899965,7901023700
11,당기법인세자산,588702693,0,1266630
12,재고자산,330741293471,16066666683,11270610053
13,유동파생상품자산,1377584033,4556614,239680000
14,단기보증금자산,6313016397,0,0
15,유동계약자산,3379532195,0,0
16,매각예정자산,637649080,0,0
17,비유동자산,1864571605160,381388703131,180108645767
19,당기손익인식공정가치금융자산,53727730894,45291777129,21860027745
20,비유동 상각후원가 측정 금융자산,107400000,107400000,107400000
22,비유동파생상품자산,45171000000,208033530,0
23,유형자산,1534836646510,102460063289,99994752451
24,사용권자산,17034189615,766192689,0
25,무형자산,3902987137,2974878745,3082320191
31,이연법인세자산,15483565754,0,179134743
32,자산총계,2558371875406,433209372116,226025058989
33,부채,,,
34,유동부채,555791457676,89936663971,57485886838
42,당기법인세부채,6178388785,1919994134,2005956524
44,유동계약부채,7103963941,829118278,654021909
46,유동리스부채,8000106431,290825531,0
47,유동파생상품부채,5983226,0,0
48,기타유동부채,2272229091,1523695904,1096925915
49,유동금융보증부채,0,0,7826025
50,유동충당부채,334180037,0,0
51,비유동부채,952445370843,100879696478,18408108460
54,확정급여부채,14178100661,1047681839,974004076
55,이연법인세부채,140497833942,25568593056,9827648062
57,비유동계약부채,2684713452,0,0
58,기타장기종업원급여부채,7788192421,638041088,346496322
59,비유동파생상품부채,2261081123,0,0
60,비유동리스부채,18983338513,488984138,0
61,비유동충당부채,617552000,0,0
62,부채총계,1508236828519,190816360449,75893995298
72,자본과부채총계,2558371875406,433209372116,226025058989
