,tag,제 32 기,제 31 기,제 30 기
0,자산,,,
1,유동자산,896854450336,766943433301,843718066082
2,현금및현금성자산,115815623716,60540530995,69353967482
5,기타단기금융자산,42610842681,60739871422,14305186712
6,기타유동자산,25237043379,42280868182,240341971050
7,재고자산,134014469724,112845477767,102919052058
8,당기법인세자산,274055354,180643880,35658460
9,매각예정자산,,,8222097257
10,비유동자산,2132168622166,2088011360579,1535185010977
13,기타장기금융자산,16532008764,20937293114,56214221629
14,기타비유동자산,14933160806,21724521450,184470022877
15,당기손익-공정가치측정금융자산,1248879774,1232702566,1218198390
16,기타포괄손익-공정가치측정금융자산,365501064,365501064,365431064
17,순확정급여자산,,,
18,유형자산,1225129331186,1270778209455,781012733072
19,무형자산,140394648676,168401886170,160292435000
21,이연법인세자산,86398978989,71602875269,5245805461
22,자산총계,3029023072502,2854954793880,2378903077059
23,부채,,,
24,유동부채,1417278130467,1586823434426,1234310147963
26,리스부채,13922485369,14981011978,
27,기타단기금융부채,222604271286,212388285386,189043248063
28,기타유동부채,217260299234,220359071696,118877087416
31,당기법인세부채,64085067879,97119200461,73247259989
32,충당부채,1388726154,2751180293,
33,환불부채,128650421663,120170915196,59011097150
34,비유동부채,121736050829,190935774920,56894696679
35,비유동리스부채,8828774115,16300850883,
36,기타장기금융부채,10915924409,12269961137,1609547985
37,기타비유동부채,39265871294,30231596887,34567000308
39,순확정급여부채,832215768,15604406200,8404847680
40,충당부채,52543265243,107079959813,2328300706
41,이연법인세부채,,,
42,부채총계,1539014181296,1777759209346,1291204844642
51,부채와 자본 총계,3029023072502,2854954793880,2378903077059
