,tag,제 43 기,제 42 기,제 41 기
0,자산,,,
1,유동자산,126299075943,238227543484,212143230635
2,현금및현금성자산,22125345068,17335951820,21237673957
5,재고자산,13493262501,15576679800,19405652859
6,법인세자산,0,1527602871,954929953
7,기타유동자산,12926181861,20259645657,21517610092
8,비유동자산,172211432011,112635049474,96603284022
9,당기손익-공정가치 측정 금융자산,29133959475,29088385050,28639701450
10,상각후원가 측정 금융자산,208145000,208145000,1167224734
12,리스자산,3547967916,2368515312,0
14,유형자산,2926654809,2320384584,3113713624
15,무형자산,3217841380,3646414467,3099807617
16,기타비유동금융자산,39810212905,19953389387,6597596893
17,기타비유동자산,6050854220,321654220,806120529
18,자산총계,298510507954,350862592958,308746514657
19,부채,,,
20,유동부채,141186435938,215815943071,178949069336
22,법인세부채,473949960,128757006,2584360
24,유동성장기부채,43940794800,60569291576,55469484486
25,충당부채,16714880,43226677,338994203
26,기타유동부채,34757077266,33887919528,26623666826
27,비유동부채,67021935226,43951446292,39707231178
30,이연법인세부채,8267993394,7746234542,7298038217
31,충당부채,9132373425,8415109502,7777232387
32,기타비유동금융부채,590610175,2786305892,2400696019
33,기타비유동부채,887056990,11361949151,6081820735
34,부채총계,208208371164,259767389363,218656300514
45,자본과부채총계,298510507954,350862592958,308746514657
