,tag,제 41 기,제 40 기,제 39 기
0,자산,,,
1,유동자산,196341096768.0,111977784980.0,141016189960.0
2,현금및현금성자산,15771214099.0,11239091285.0,13644583658.0
4,기타유동금융자산,159541073656.0,92132248594.0,116906484509.0
5,당기법인세자산,1964360.0,317014051.0,299464820.0
6,재고자산,463255248.0,656830507.0,559150697.0
7,기타유동자산,16420895988.0,756861132.0,3185482580.0
8,비유동자산,1782599484811.0,1699234532692.0,1583644225980.0
9,유형자산,854379643302.0,879926654227.0,856975068329.0
10,사용권자산,583724862.0,735840575.0,
12,무형자산,940247173.0,1291541779.0,1613574646.0
14,기타비유동금융자산,1660582041.0,6918471812.0,2575747159.0
15,기타비유동자산,2602683025.0,2174500000.0,
16,자산총계,1978940581579.0,1811212317672.0,1724660415940.0
17,부채,,,
18,유동부채,381118477153.0,642883138101.0,368818186058.0
22,당기법인세부채,1610856565.0,,
23,기타유동금융부채,112079530306.0,92689675371.0,88934873940.0
24,유동리스부채,129952377.0,129910482.0,
26,기타유동부채,25754718144.0,11029481979.0,11907789936.0
27,비유동부채,967555804881.0,495925482973.0,707411159881.0
29,기타비유동금융부채,73996452243.0,19742820440.0,21198672209.0
30,비유동리스부채,488795575.0,459071920.0,
32,순확정급여부채,5238775808.0,451264324.0,57678593.0
33,이연법인세부채,196784373016.0,200686449724.0,167589759431.0
34,기타비유동부채,19470373438.0,22105576676.0,20904827586.0
35,부채총계,1348674282034.0,1138808621074.0,1076229345939.0
44,자본과부채총계,1978940581579.0,1811212317672.0,1724660415940.0
