,tag,제 41 기,제 40 기,제 39 기
0,자산,,,
1,유동자산,453801761546.0,421757082525.0,464880357362.0
2,현금및현금성자산,55452109846.0,49820360158.0,80206792518.0
5,재고자산,154196703869.0,152416837543.0,165338304299.0
6,기타유동자산,1913507794.0,2309102259.0,2916319752.0
8,매각예정자산,4931162931.0,5234780182.0,5046328095.0
9,비유동자산,802015689700.0,732841951240.0,659177442207.0
11,기타포괄손익-공정가치측정금융자산,2024000.0,2024000.0,2025000.0
14,유형자산,590190318704.0,520005247651.0,445034288290.0
15,무형자산,55069886015.0,58459441455.0,63014599996.0
18,사용권자산,22189843263.0,2234841933.0,
19,확정급여자산,1900942166.0,,
20,기타비유동자산,282520712.0,15892447900.0,15780512591.0
21,이연법인세자산,,,292296514.0
22,자산총계,1255817451246.0,1154599033765.0,1124057799569.0
23,부채,,,
24,유동부채,450668035085.0,216495980311.0,368666744561.0
30,유동리스부채,1563127522.0,1302835076.0,
31,파생상품부채,,160831952.0,
32,기타유동부채,973669482.0,938205528.0,841754509.0
33,비유동부채,188688685515.0,364342159266.0,218864823849.0
36,확정급여부채,,1918467031.0,3394255786.0
38,비유동리스부채,6086082407.0,794614979.0,
39,이연법인세부채,30123558345.0,29450236953.0,32782462177.0
40,부채총계,639356720600.0,580838139577.0,587531568410.0
50,자본과부채총계,1255817451246.0,1154599033765.0,1124057799569.0
