,tag,제 46 기,제 45 기,제 44 기
0,자산,,,
1,유동자산,175142389567,186770121341,177518755649
2,현금및현금성자산,61101082299,36415397301,34352332199
3,기타유동금융자산,29732479548,58631206581,51894017734
5,상각후원가 측정 금융자산,22927000548,47095189000,46400000000
6,당기손익공정가치측정 금융자산,500000000,6546689163,1132119060
18,재고자산,44350991101,48610977075,47444805340
29,당기법인세자산,942082260,335352021,538617884
30,비유동자산,133205818257,122118291901,112014764331
34,장기보증금자산,187679274,103731432,91176046
35,기타비유동금융자산,29630109987,17323436549,15786004693
36,당기손익공정가치측정 금융자산,18412447074,6350546324,4941227180
37,기타포괄손익공정가치측정 금융자산,3448240285,6838068362,6804377347
38,상각후원가측정 금융자산,7000000000,3500000000,3538589000
41,유형자산,54349027160,59163501609,59244112473
61,건설중인자산,721362148,331347071,1561013051
63,사용권자산,16395476841,10175070219,0
65,무형자산,1737858073,1835645791,2037745780
67,기타무형자산,1570465346,1649162357,1957704731
68,이연법인세자산,6306477917,6727200359,6860427697
69,자산총계,308348207824,308888413242,289533519980
70,부채,,,
71,유동부채,39442631776,40213663448,36547250793
81,당기법인세부채,715280859,498100458,399543219
83,유동리스부채,3178453776,4355087967,0
85,기타유동부채,0,30021087,74283113
86,비유동부채,20999586853,15902640993,9068057673
87,순확정급여부채,5333640200,4538221368,2814573073
89,사외적립자산,"(21,237,611,407)","(21,462,246,121)","(21,530,951,970)"
92,비유동리스부채,10324034754,4525791643,0
94,장기종업원부채,1007343663,1054926609,900211695
95,이연법인세부채,3296568236,4350179343,3810596999
96,부채총계,60442218629,56116304441,45615308466
111,기타포괄손익공정가치측정금융자산 평가이익,1545887007,4210508922,4223214331
116,자본과부채총계,308348207824,308888413242,289533519980
