,tag,제 10 기,제 9 기,제 8 기
0,자산,,,
1,유동자산,1751347247953,1356261664171,1577683715574
2,현금및현금성자산,28850120614,125100653179,17621904942
4,당기손익-공정가치측정금융자산,500046402614,210040293295,540080516898
6,재고자산,645960096442,452469927424,302360715341
7,기타유동금융자산,23555628697,34782011074,20879609446
8,기타유동자산,7137823863,5938312588,5508442675
9,계약자산,27864867897,20812351177,19499176306
10,비유동자산,4672853917009,4555364847749,4402724932719
14,유형자산,1736567289165,1702792524097,1717720987857
15,무형자산,23344605855,21827515338,19981633701
16,사용권자산,24160224188,16118883277,0
18,확정급여자산,11900143741,0,0
19,기타비유동금융자산,23184192134,9498952389,24230355452
20,기타비유동자산,1283411951,956721462,1902973235
21,계약자산,168891554301,130670536317,77079461895
22,자산총계,6424201164962,5911626511920,5980408648293
23,부채,,,
24,유동부채,589300919466,690505242703,710529786662
26,배출부채,427059724,553852695,1493981621
28,기타유동부채,159567115745,144706770419,87695613804
29,계약부채,23430303328,26360570132,24794824854
30,리스부채,6532620565,3248590174,0
31,당기법인세부채,23259655164,12857398029,39623717556
32,비유동부채,1236117073132,866667523851,1114410410483
35,기타비유동부채,14409243554,6011768076,0
36,파생상품부채,1265011918,0,190330071
37,확정급여부채,0,14429295289,13266305086
38,계약부채,173686568977,118768686348,76309964692
39,리스부채,16014284199,12640693837,0
40,이연법인세부채,449847440408,470544914646,534542329621
41,부채총계,1825417992598,1557172766554,1824940197145
50,자본과부채총계,6424201164962,5911626511920,5980408648293
