,tag,제 30 기,제 29 기,제 28 기
0,자산,,,
1,유동자산,12651239921,18047828698,100059440335
2,현금및현금성자산,1531123156,7446913038,75419129298
3,기타금융자산,10000000,1661548790,3956012863
5,계약자산,,988294943,2388442385
6,재고자산,751587070,762253830,2190503419
7,기타자산,4914601706,1308426402,624744254
8,매각예정처분자산,,1666000000,
9,비유동자산,56579844930,79419965937,90586906048
10,유형자산,8054391826,517437813,581158980
11,무형자산,1132948082,647093394,940116122
12,기타포괄손익-공정가치금융자산,14217024805,24107797142,72315927984
13,당기손익-공정가치금융자산,,,2311078010
15,기타금융자산,10500000,315667500,10500000
17,기타자산,,13844664,16005686
18,자산총계,69231084851,97467794635,190646346383
19,부채,,,
20,유동부채,40866851573,52786146571,102557311315
22,계약부채,,35287673,237909883
23,기타부채,97415172,4730346261,904127765
24,유동성충당부채,,289223964,801551143
28,유동성리스부채,400363161,104447883,
31,파생상품부채,2005836121,1462886350,24650044076
32,비유동부채,5315416414,3539927905,4621850910
34,퇴직급여부채,314993637,3482716416,4031123736
35,리스부채,633537864,26918226,
36,충당부채,,30293263,590727174
38,부채총계,46182267987,56326074476,107179162225
47,자본과부채총계,69231084851,97467794635,190646346383
