,tag,제 21 기,제 20 기,제 19 기
0,자산,,,
1,유동자산,4764575099,5032320679,5980170931
2,현금및현금성자산,679304336,236088955,201467875
4,기타유동금융자산,18708121,22892162,14837507
5,유동파생상품자산,113410566,42073964,53268235
6,기타유동자산,129394050,182281463,150764588
7,재고자산,929405905,1111858683,1330664421
8,비유동자산,3563463637,3927094409,3900849402
10,기타비유동금융자산,29538903,33505850,37542836
12,유형자산,1325419228,1380434600,1294344955
13,사용권자산,91592421,75273352,
14,무형자산,1129384946,1249794886,1445593033
16,순확정급여자산,0,9100,969811
17,기타비유동자산,65331,183462,3696715
18,이연법인세자산,264796301,221083487,243086120
19,당기법인세자산,1478955,5182616,5182616
20,자산총계,8328038736,8959415088,9881020333
21,부채,,,
22,유동부채,3397363219,3561239530,5421081019
26,파생금융부채,90254613,33202602,44240137
27,유동충당부채,13082742,19704862,
28,기타유동부채,213755045,253449639,284635562
29,당기법인세부채,93084192,8612844,69148137
30,비유동부채,1769801784,2350114722,1570400776
34,기타비유동부채,703693,32555975,44358927
35,순확정급여부채,11254205,9342466,3396635
36,비유동충당부채,72307753,84462885,71879981
37,이연법인세부채,22228204,22143177,13906424
38,부채총계,5167165003,5911354252,6991481795
48,자본과부채총계,8328038736,8959415088,9881020333
